Address,AddrCoor,Latitude,Longitude
100 Blk Kennedy Heights Rd,"100 Kennedy Hts, Madison, Wisconsin, 53704",43.14020634498113,-89.38620917195294
3000 Blk Muirfield Rd,"3000 Muir Field Rd, Madison, Wisconsin, 53719",43.01972715268812,-89.5067474670248
5800 block Russett Road,"5800 Russett Rd, Madison, Wisconsin, 53711",43.03283624545014,-89.48098283910531
900 block Magnolia Lane,"900 Magnolia Ln, Madison, Wisconsin, 53713",43.039456372650164,-89.3974058883339
3200 block Derby Down,"3200 Derby Down, Madison, Wisconsin, 53713",43.02857185051002,-89.4308357080775
3000 Webb Avenue,"3000 Webb Ave, Madison, Wisconsin, 53714",43.105205430292116,-89.34025279661735
2700 block Center Avenue,"2700 Center Ave, Madison, Wisconsin, 53704",43.09237054255333,-89.34434223084305
1900 block Baird St.,"1900 Baird St, Madison, Wisconsin, 53713",43.045658248861585,-89.39065178127835
6800 block Schroeder Rd.,"6800 Schroeder Rd, Madison, Wisconsin, 53711",43.0462674622015,-89.50033154832914
4700 block Thurston Lane,"4700 Thurston Ln, Madison, Wisconsin, 53711",43.031355570017816,-89.45798752845876
1500 block Trailsway Dr.,"1500 Trailsway St, Madison, Wisconsin, 53704",43.12619750331153,-89.36714049668848
500 block State Street,"500 State St, Madison, Wisconsin, 53703",43.07488961770699,-89.39345922318947
200 block of Martin Luther King Jr. Blvd.,"200 Martin Luther King Jr Blvd, Madison, Wisconsin, 53703",43.07311204630537,-89.38218469571567
6700 Schroeder Road,"6700 Schroeder Rd, Madison, Wisconsin, 53711",43.046331401027025,-89.49789674864265
3100 block Webb Ave.,"3100 Webb Ave, Madison, Wisconsin, 53714",43.10470389348262,-89.33774049971001
N. Frances Street,"N Frances St, Madison, Wisconsin, 53703",43.076213922637066,-89.39531971418336
2100 block Fisher St.,"2100 Fisher St, Madison, Wisconsin, 53713",43.04294760322378,-89.39191918715007
Aberg Ave.,"Aberg Ave, Madison, Wisconsin, 53704",43.11399940881133,-89.35568076101417
Sycamore Ave. @ Walsh Rd.,"Sycamore Ave & Walsh Rd, Madison, Wisconsin, 53714",43.113744000000004,-89.309448
700 block of Pinecrest Drive,"700 Pinecrest Dr, Madison, Wisconsin, 53714",43.10794620836391,-89.33401265281415
2000 block Leland Drive,"2000 Leland Dr, Madison, Wisconsin, 53711",43.031775913373195,-89.47983747434394
2702 E. Washington Ave.,"2702 E Washington Ave, Madison, Wisconsin, 53704",43.102114772981615,-89.34716220012685
1300 block Temkin Ave.,"1300 Temkin Ave, Madison, Wisconsin, 53705",43.081129662231376,-89.47706890469145
400 block Center St.,"400 Center St, Madison, Wisconsin, 53713",43.0444427225298,-89.38967903147393
Ash Street @ Regent St.,"Ash St & Regent St, Madison, Wisconsin, 53726",43.06793400000001,-89.425521
5700 block Russett Road,"5700 Russett Rd, Madison, Wisconsin, 53711",43.03307183005276,-89.4770388931459
Clarence Ct. @ Lakeside Street,"Clarence Ct & W Lakeside St, Madison, Wisconsin, 53715",43.056027,-89.387802
Birch Hill Drive,"Birch Hill Dr, Madison, Wisconsin, 53711",43.03280699999999,-89.4880298495233
3019 E. Washington Ave. (parking lot Mobil station),Mobil,43.10397992281748,-89.34223993003071
2700 block McDivitt Road,"2700 McDivitt Rd, Madison, Wisconsin, 53713",43.033434384549075,-89.42303888454907
2400 Blk of Packers Ave,"2400 Packers Ave, Madison, Wisconsin, 53704",43.124013534403865,-89.35525948784424
Hammersley Road & Theresa Terrace,"Hammersley Rd & Theresa Ter, Madison, Wisconsin, 53711",43.039097999999996,-89.48979899999999
500 block of Northport Drive,"500 Northport Dr, Madison, Wisconsin, 53704",43.14078500988533,-89.39029684561315
915 W. Beltline Highway (Kings Inn),"915 W Beltline Hwy, Madison, Wisconsin, 53713",43.03893023558236,-89.38409422322437
1300 block Woodvale Dr.,"1300 Woodvale Dr, Madison, Wisconsin, 53716",43.07936690078869,-89.29628327467452
Ash Street,"Ash St, Madison, Wisconsin, 53726",43.06929299362332,-89.42553567384373
1900 block Baird St.,"1900 Baird St, Madison, Wisconsin, 53713",43.045658248861585,-89.39065178127835
2800 block Hauk St.,"2800 Hauk St, Madison, Wisconsin, 53704",43.10305330246048,-89.34203174736378
1800 Blk S. Park St,"1800 S Park St, Madison, Wisconsin, 53713",43.04699944463039,-89.39417907097884
1821 S. Park Street (R Place on Park),"1821 S Park St, Madison, Wisconsin, 53713",43.0474311618097,-89.39393445123817
1821 S. Park Street (R Place on Park),"1821 S Park St, Madison, Wisconsin, 53713",43.0474311618097,-89.39393445123817
1901 ABERG AVE (WIGGIES BAR),"1901 Aberg Ave, Madison, Wisconsin, 53704",43.11418946624182,-89.35871072592187
W. Gilman Street,"W Gilman St, Madison, Wisconsin, 53703",43.075635319665054,-89.39224381046056
1300 block Woodvale Dr.,"1300 Woodvale Dr, Madison, Wisconsin, 53716",43.07936690078869,-89.29628327467452
500 block of State Street,"500 State St, Madison, Wisconsin, 53703",43.07488961770699,-89.39345922318947
4700 block Jenewein Rd.,"4700 Jenewein Rd, Madison, Wisconsin, 53711",43.02893911245162,-89.45810203821506
3800 block School Road,"3800 School Rd, Madison, Wisconsin, 53704",43.13460029569858,-89.38325579569856
Northport Drive,"Northport Dr, Madison, Wisconsin, 53704",43.15234564234142,-89.40347913825167
Hitching Post Court,"Hitching Post Ct, Madison, Wisconsin, 53714",43.092296999999995,-89.2957275
100 block Merryturn Road,"100 Merryturn Rd, Madison, Wisconsin, 53714",43.09724566279107,-89.29061807229661
1901 ABERG AVE (WIGGIES BAR),"1901 Aberg Ave, Madison, Wisconsin, 53704",43.11418946624182,-89.35871072592187
1901 Aberg Avenue (Wiggie's Bar),"1901 Aberg Ave, Madison, Wisconsin, 53704",43.11418946624182,-89.35871072592187
1400 block Theresa Ter.,"1400 Theresa Ter, Madison, Wisconsin, 53711",43.03805241356789,-89.48988947814662
100 block Swanton Rd,"100 Swanton Rd, Madison, Wisconsin, 53714",43.10069844682943,-89.30163813210352
5602 Tokay Blvd. (West Transfer Point),"5602 Tokay Blvd, Madison, Wisconsin, 53719",43.053561511541204,-89.47545244463038
5700 Russett Road,"5700 Russett Rd, Madison, Wisconsin, 53711",43.03307183005276,-89.4770388931459
5200 block Hammersley Road,"5200 Hammersley Rd, Madison, Wisconsin, 53711",43.03917683462079,-89.46715644446276
6400 block Hammersley Road,"6400 Hammersley Rd, Madison, Wisconsin, 53711",43.03914000739159,-89.49137951756825
2200 Carling Dr,"2200 Carling Dr, Madison, Wisconsin, 53711",43.02979189209939,-89.46123039139874
4400 block Dwight Drive,"4400 Dwight Dr, Madison, Wisconsin, 53704",43.12846897391059,-89.31053517302924
Darwin Road,"Darwin Rd, Madison, Wisconsin, 53704",43.12878395123326,-89.35109555613003
3200 Thorp Street,"3200 Thorp St, Madison, Wisconsin, 53714",43.09903360475187,-89.33576024740282
4700 block of Dolores Dr,"Dolores Dr, Madison, Wisconsin, 53716",43.07056339154736,-89.29449041198775
3000 block Darbo Drive,"3000 Darbo Dr, Madison, Wisconsin, 53714",43.1035970669437,-89.34085016418408
Seminole Highway,"Seminole Hwy, Madison, Wisconsin, 53711",43.035347118334684,-89.44362742938884
3100 block Old Gate Road,"3100 Old Gate Rd, Madison, Wisconsin, 53704",43.13562095139164,-89.32009451131567
600 West Badger Road,"600 W Badger Rd, Madison, Wisconsin, 53713",43.03851056492886,-89.39027114166359
