Address,AddrCoor,Latitude,Longitude
702 Pflaum Rd.,"702 Pflaum Rd, Madison, Wisconsin, 53716",43.06208650894319,-89.31984202553522
126 State St.,"126 State St, Madison, Wisconsin, 53703",43.07473446768411,-89.38754002553523
5800 block Raymond Rd.,"5800 Raymond Rd, Madison, Wisconsin, 53711",43.032039382767394,-89.47987649999999
E. Washington Ave/N Blount St,"E Washington Ave & N Blount St, Madison, Wisconsin, 53703",43.079859,-89.377029
3000 block Darbo Dr.,"3000 Darbo Dr, Madison, Wisconsin, 53714",43.1035970669437,-89.34085016418408
Grand Canyon Dr.,"Grand Canyon Dr, Madison, Wisconsin, 53719",43.055780642734184,-89.49664408008285
600 block Troy Dr.,"600 Troy Dr, Madison, Wisconsin, 53704",43.13384296881418,-89.38839555942164
200 block S. Baldwin St.,"200 N Baldwin St, Madison, Wisconsin, 53703",43.088827316709306,-89.3683047830349
415 N. Lake St.,"415 N Lake St, Madison, Wisconsin, 53715",43.07432960724813,-89.39734294070658
300 block Parkwood Lane,"300 Parkwood Ln, Madison, Wisconsin, 53714",43.104470232116924,-89.31109443394968
Hob St./Camden Rd.,"Hob St & Camden Rd, Madison, Wisconsin, 53716",43.06627800000001,-89.31196800000001
1800 Block of Fisher St.,"1800 Fisher St, Madison, Wisconsin, 53713",43.04780631950015,-89.39154376792946
2906 Traceway Dr.,"2906 Traceway Dr, Madison, Wisconsin, 53713",43.0290720134162,-89.41921611815414
Wickham Court,"S Wickham Ct, Madison, Wisconsin, 53711",43.02962099999999,-89.498313
701 E. Washington Ave,"701 E Washington Ave, Madison, Wisconsin, 53703",43.07997981568485,-89.3764616093256
600 block State St.,"600 State St, Madison, Wisconsin, 53703",43.07491628872484,-89.39520617485897
2200 block Allied Dr.,"2200 Allied Dr, Madison, Wisconsin, 53711",43.02992716256224,-89.45932888813216
5800 block Russett Rd.,"5800 Russett Rd, Madison, Wisconsin, 53711",43.03283624545014,-89.48098283910531
2300 Block Allied Drive,"2300 Allied Dr, Madison, Wisconsin, 53711",43.02889695353907,-89.45950695342124
1100 block MacArthur Rd.,"1100 MacArthur Rd, Madison, Wisconsin, 53714",43.11250228002612,-89.31766488783215
S. Wickham Ct.,"S Wickham Ct, Madison, Wisconsin, 53711",43.02962099999999,-89.498313
2600 block Shopko Dr.,"2600 Shopko Dr, Madison, Wisconsin, 53704",43.11151599187412,-89.34723216876621
2400 block Calypso Rd.,"2400 Calypso Rd, Madison, Wisconsin, 53704",43.124508031363604,-89.36607611757722
5100 block Piccadilly Dr.,"5100 Piccadilly Dr, Madison, Wisconsin, 53714",43.102042567106324,-89.29497171466635
4700 Block Jenewein Rd,"4700 Jenewein Rd, Madison, Wisconsin, 53711",43.02893911245162,-89.45810203821506
3800 block Orin Rd.,"3800 Orin Rd, Madison, Wisconsin, 53704",43.12310141018923,-89.32351678458951
600 block East Johnson St,"600 E Johnson St, Madison, Wisconsin, 53703",43.08079216209699,-89.38152185391239
1900 Heath Ave,"1900 Heath Ave, Madison, Wisconsin, 53704",43.11963546992957,-89.35952100471279
2400 block Brentwood Pky,"2400 Brentwood Pkwy, Madison, Wisconsin, 53704",43.1243202276129,-89.36732106728769
2130 University Ave.,"2130 University Ave, Madison, Wisconsin, 53726",43.07252535890676,-89.42340394047544
4324 Melody Lane,"4324 Melody Ln, Madison, Wisconsin, 53704",43.133156493941414,-89.30989009184046
1800 block E. Washington Ave.,"1800 E Washington Ave, Madison, Wisconsin, 53704",43.090484870662095,-89.36202529693894
Atwood Av/Winnebago St,"Atwood Ave & Winnebago St, Madison, Wisconsin, 53704",43.091982,-89.355222
USH 12 EB/Mineral Point Rd,"Mineral Point Rd, Madison, Wisconsin, 53719",43.06034898652306,-89.52920375606196
2700 block McDivitt Rd.,"2700 McDivitt Rd, Madison, Wisconsin, 53713",43.033434384549075,-89.42303888454907
300 block N. Brooks St.,"300 S Brooks St, Madison, Wisconsin, 53715",43.064152416799466,-89.40246798130015
Van Deusen St.,"Van Deusen St, Madison, Wisconsin, 53715",43.054261448413065,-89.38512464680373
5800 block Russett Rd.,"5800 Russett Rd, Madison, Wisconsin, 53711",43.03283624545014,-89.48098283910531
1820 E Washington Ave,"1820 E Washington Ave, Madison, Wisconsin, 53704",43.09084331256817,-89.36146917311973
1500 block Frisch Rd.,"1500 Frisch Rd, Madison, Wisconsin, 53711",43.03673612713427,-89.4930147154084
2200 block S. Park St.,"2200 S Park St, Madison, Wisconsin, 53713",43.04220195143972,-89.39413911368207
1800 Axel Ave,"1800 Axel Ave, Madison, Wisconsin, 53711",43.03458350553684,-89.45005605089331
300 block S. Gammon Rd.,"300 N Gammon Rd, Madison, Wisconsin, 53717",43.07166193188965,-89.50260981427812
4700 Crescent Rd,"4700 Crescent Rd, Madison, Wisconsin, 53711",43.02493654423376,-89.45862516975171
University Ave.,"University Ave, Madison, Wisconsin, 53715",43.073136000000005,-89.39741391704199
425 State St.,"425 State St, Madison, Wisconsin, 53703",43.07477549956731,-89.39269188634658
6100 Block Strathmore Lane,"6100 Strathmore Ln, Madison, Wisconsin, 53711",43.04584540040589,-89.48604790040588
4201 Buckeye Rd.,"4201 Buckeye Rd, Madison, Wisconsin, 53716",43.07720412874398,-89.32036668226633
4600 block Stein Ave.,"4600 Stein Ave, Madison, Wisconsin, 53714",43.10391413296882,-89.30299480276872
N. Sherman Ave.,"N Sherman Ave, Madison, Wisconsin, 53704",43.13636091389316,-89.36331508678823
Hillcrest Dr.,"Hillcrest Dr, Madison, Wisconsin, 53705",43.06436526541893,-89.44513931667038
4200 block Lumley Rd.,"4200 Lumley Rd, Madison, Wisconsin, 53711",43.03368713412192,-89.44396762200492
400 block Grand Canyon Dr.,"400 Grand Canyon Dr, Madison, Wisconsin, 53719",43.06066069756395,-89.49713925261005
102 West Corporate Dr.,"102 W Corporate Dr, Madison, Wisconsin, 53714",43.09856099999999,-89.32161760762256
2300 Gene Parks Pl.,"2300 Gene Parks Pl, Madison, Wisconsin, 53711",43.028429040034155,-89.45901244787015
2900 block Muir Field Rd.,"2900 Muir Field Rd, Madison, Wisconsin, 53719",43.021671093608795,-89.5056129494835
800 block E. Johnson St.,"800 W Johnson St, Madison, Wisconsin, 53715",43.07203418060938,-89.40205485187845
Stein Ave.,"Stein Ave, Madison, Wisconsin, 53714",43.10349311589419,-89.30348787666777
N. Gammon Rd.,"N Gammon Rd, Madison, Wisconsin, 53717",43.07485862140193,-89.50249559386448
2 W. Gorham Street,"2 W Gorham St, Madison, Wisconsin, 53703",43.07724139191516,-89.38827888776021
2700 Block of Milwaukee Street,"2700 Milwaukee St, Madison, Wisconsin, 53704",43.10009902718609,-89.34546241207138
4500 Cottage Grove Road,"4500 Cottage Grove Rd, Madison, Wisconsin, 53716",43.084324926607515,-89.30529813808154
914 W. Badger Road,"914 W Badger Rd, Madison, Wisconsin, 53713",43.03857951875455,-89.3984394970858
3000 Block of Worthington Ave,"3000 Worthington Ave, Madison, Wisconsin, 53714",43.102655237339555,-89.33988136883299
7400 W. Valley Ridge Dr.,"7400 W Valley Ridge Dr, Madison, Wisconsin, 53719",43.046724697055524,-89.51021118267995
2000 block Red Arrow Trail,"2000 Red Arrow Trl, Madison, Wisconsin, 53711",43.03243232852995,-89.45793922501132
800 block Sky Ridge Dr.,"800 Sky Ridge Dr, Madison, Wisconsin, 53719",43.04982920941148,-89.51017088486293
5700 block Raymond Rd.,"5700 Raymond Rd, Madison, Wisconsin, 53711",43.032031263897366,-89.4769794826862
1700 Lynndale Dr,"1700 Lynndale Rd, Madison, Wisconsin, 53711",43.03436918665915,-89.48543790508148
