Address,AddrCoor,Latitude,Longitude,WeapType
641 West Main Street,"641 W Main St, Madison, Wisconsin, 53703",43.06673821784315,-89.39304414692161,gun
5800 block Dorsett Dr.,"5800 Dorsett Dr, Madison, Wisconsin, 53711",43.038058989810736,-89.48005158749812,gun
5800 block Russett Rd.,"5800 Russett Rd, Madison, Wisconsin, 53711",43.03283624545014,-89.48098283910532,gun
2200 block Brentwood Parkway,"2200 Brentwood Pkwy, Madison, Wisconsin, 53704",43.12255971128867,-89.36736486122611,gun
Mid Town Rd.,"Mid Town Rd, Madison, Wisconsin, 53719",43.03145700000002,-89.52093942132191,gun
Allis Ave.,"Allis Ave, Madison, Wisconsin, 53716",43.07123449563962,-89.31307644839802,gun
4300 Lumley Rd,"4300 Lumley Rd, Madison, Wisconsin, 53711",43.03371300998286,-89.44676775648986,gun
3505 E. Washington Ave.,"3505 E Washington Ave, Madison, Wisconsin, 53704",43.11476403967348,-89.32774307380707,gun
King St. at E. Main St.,"King St & E Main St, Madison, Wisconsin, 53703",43.074666,-89.3821095,knife
Hayes Rd.,"Hayes Rd, Madison, Wisconsin, 53704",43.140956838550586,-89.30037389236703,gun
Ardsley Circle,"Ardsley Cir, Madison, Wisconsin, 53713",43.032415500000006,-89.4224475,gun
2800 Block of Coolidge St,"2800 Coolidge St, Madison, Wisconsin, 53704",43.10926848159551,-89.3452705184045,gun
800 block of Vernon Ave,"800 Vernon Ave, Madison, Wisconsin, 53714",43.08632079977397,-89.30573507255104,gun
School Rd.,"School Rd, Madison, Wisconsin, 53704",43.14088379721727,-89.38296293499843,gun
Graceland Ave.,"Graceland Ave, Madison, Wisconsin, 53704",43.116672137534714,-89.32853234512815,gun
900 blk Blaine Dr,"900 Blaine Dr, Madison, Wisconsin, 53704",43.13521496801997,-89.38311944531773,gun
201 S. Gammon Rd.,"201 S Gammon Rd, Madison, Wisconsin, 53717",43.06449880821169,-89.5025428772305,gun
W. Beltline Highway,"W Beltline Hwy, Madison, Wisconsin, 53719",43.046425279012944,-89.47365493699266,gun
900 block of S. Park St.,"900 S Park St, Madison, Wisconsin, 53715",43.057920668042094,-89.39979635778158,gun
E. Dayton St.,"E Dayton St, Madison, Wisconsin, 53704",43.102078607341134,-89.34992502112861,gun
4800 block Hayes Rd.,"4800 Hayes Rd, Madison, Wisconsin, 53704",43.138320963248404,-89.30012918499081,gun
4222 E. Washington Ave.,"4222 E Washington Ave, Madison, Wisconsin, 53704",43.12649150848277,-89.31099503416222,gun
McClellan Drive/Kilpatrick Lane,"McClellan Dr & Kilpatrick Ln, Madison, Wisconsin, 53718",43.08544799999999,-89.270829,gun
100 block State St.,"100 State St, Madison, Wisconsin, 53703",43.07473349321933,-89.387019,knife
W. Johnson St.,"W Johnson St, Madison, Wisconsin, 53715",43.072055505612695,-89.39825551075594,gun
700 block Fairmont Ave,"700 Fairmont Ave, Madison, Wisconsin, 53714",43.10783509960885,-89.32694648573082,gun
4600 block Atticus Way,"4600 Atticus Way, Madison, Wisconsin, 53711",43.033729007950704,-89.45517080693372,gun
2301 Commercial Ave.,"2301 Commercial Ave, Madison, Wisconsin, 53704",43.1067704995673,-89.35334895712386,gun
Todd Dr.,"Todd Dr, Madison, Wisconsin, 53713",43.03212875731403,-89.42299144000273,gun
4200 block Lumley Rd,"4200 Lumley Rd, Madison, Wisconsin, 53711",43.03368713412193,-89.44396762200493,gun
300 block Troy Dr.,"300 Troy Dr, Madison, Wisconsin, 53704",43.1338734060748,-89.39507990834194,gun
2900 block of Irvington Way,"2900 Irvington Way, Madison, Wisconsin, 53713",43.025816290425055,-89.42628539390175,gun
1818 Portage Rd.,"1818 Portage Rd, Madison, Wisconsin, 53704",43.126426959894765,-89.31548715782577,gun
4556 Monona Dr.,"4556 Monona Dr, Madison, Wisconsin, 53716",43.07049900000001,-89.32605387852762,gun
4700 block Verona Rd.,"4700 Verona Rd, Madison, Wisconsin, 53711",43.03459406756085,-89.45758065044514,gun
Sunnyside Crescent,"Sunnyside Cres, Madison, Wisconsin, 53704",43.12778400000001,-89.31304824671464,gun
7302 Mineral Point Rd.,"7302 Mineral Point Rd, Madison, Wisconsin, 53717",43.060731498845215,-89.50938169375021,gun
Chicago Ave.,"Chicago Ave, Madison, Wisconsin, 53714",43.10157992073516,-89.33216885453614,knife
300 block Wisconsin Ave.,"300 Wisconsin Ave, Madison, Wisconsin, 53703",43.07683245592978,-89.38712339047493,
500 block of Northport Drive,"500 Northport Dr, Madison, Wisconsin, 53704",43.14078500988533,-89.39029684561315,gun
Bettys Lane and Frisch Rd,"Bettys Ln & Frisch Rd, Madison, Wisconsin, 53711",43.03809000000001,-89.492922,gun
1200 block McKenna Blvd.,"1200 McKenna Blvd, Madison, Wisconsin, 53719",43.040236575746526,-89.50495918055897,gun
702 Pflaum Rd,"702 Pflaum Rd, Madison, Wisconsin, 53716",43.06208650894319,-89.31984202553522,knife
6300 block Hammersley Rd.,"6300 Hammersley Rd, Madison, Wisconsin, 53711",43.0391745437449,-89.4898836617653,gun
1907 S. Park Street,"1907 S Park St, Madison, Wisconsin, 53713",43.04516890143381,-89.39394120430143,knife
Tokay Blvd/Charles Lane,"Tokay Blvd & Charles Ln, Madison, Wisconsin, 53711",43.05358799999999,-89.454861,gun
600 block S. Gammon Rd.,"600 N Gammon Rd, Madison, Wisconsin, 53717",43.075160444433614,-89.5025433286245,gun
2601 Shopko Dr.,"2601 Shopko Dr, Madison, Wisconsin, 53704",43.11136793672453,-89.3471466184703,gun
1900 block South Park St.,"1900 S Park St, Madison, Wisconsin, 53713",43.04473213627446,-89.39417610430435,knife
3102 Worthington Ave.,"3102 Worthington Ave, Madison, Wisconsin, 53714",43.10255348384158,-89.33704064348781,gun
5100 block of Great Gray Dr,"5100 Great Gray Dr, Madison, Wisconsin, 53718",43.036585295252685,-89.29473203816357,gun
John Nolen Dr.,"John Nolen Dr, Madison, Wisconsin, 53715",43.05826072581423,-89.3840868147109,knife
4100 Block of Melody Ln,"4100 Melody Ln, Madison, Wisconsin, 53704",43.13073742041916,-89.31347579059343,gun
S. Gammon Rd.,"S Gammon Rd, Madison, Wisconsin, 53719",43.05836449933653,-89.5029286419188,gun
1400 block of Emil Street,"1400 Emil St, Madison, Wisconsin, 53713",43.03672454694761,-89.407082681824,gun
1600 Troy Dr.,"1600 Troy Dr, Madison, Wisconsin, 53704",43.13367529731573,-89.36818780586826,gun
Rieder Rd / Portage Rd,"Rieder Rd & Portage Rd, Madison, Wisconsin, 53704",43.13547900000001,-89.31565350000002,gun
4402 E. Buckeye Rd.,"4402 E Buckeye Rd, Madison, Wisconsin, 53716",43.07326039497357,-89.30825824548448,gun
4300 block Wakefield Street,"4300 Wakefield St, Madison, Wisconsin, 53711",43.05275804311263,-89.44890876564817,knife
3800 block East Washington Avenue,"3800 E Washington Ave, Madison, Wisconsin, 53704",43.11904263270553,-89.32152886546619,gun
6700 block Schroeder Road,"6700 Schroeder Rd, Madison, Wisconsin, 53711",43.04633140102703,-89.49789674864266,
5800 block Raymond Road,"5800 Raymond Rd, Madison, Wisconsin, 53711",43.032039382767394,-89.47987649999997,knife
1865 Northport Drive,"1865 Northport Dr, Madison, Wisconsin, 53704",43.129244536543894,-89.35992895289513,gun
E. Gorham St.,"E Gorham St, Madison, Wisconsin, 53703",43.083869560626404,-89.37880473793919,gun
415 N. Lake St.,"415 N Lake St, Madison, Wisconsin, 53715",43.07432960724813,-89.39734294070658,gun
6200 block University Ave.,"6200 University Ave, Middleton, Wisconsin, 53562",43.09019704059415,-89.48653377918542,gun
1000 block North St.,"1000 North St, Madison, Wisconsin, 53704",43.1100675338862,-89.35128654308254,knife
500 Block Northport Drive,"500 Northport Dr, Madison, Wisconsin, 53704",43.14078500988533,-89.39029684561315,gun
700 Rethke Ave.,"700 Rethke Ave, Madison, Wisconsin, 53714",43.10703549111801,-89.33554455449223,knife
Seminole Hwy and Mohawk Dr.,"Seminole Hwy & Mohawk Dr, Madison, Wisconsin, 53711",43.037604000000016,-89.44335,gun
3900 Block of East Washington Avenue,"3900 E Washington Ave, Madison, Wisconsin, 53704",43.120998560707065,-89.3185488926363,gun
Carnwood Road,"Carnwood Rd, Madison, Wisconsin, 53719",43.01973759341488,-89.50269383894663,gun
Troy Drive,"Troy Dr, Madison, Wisconsin, 53704",43.133746682737204,-89.38378761120069,gun
1900 block Pike Drive,"1900 Pike Dr, Madison, Wisconsin, 53713",43.02955313644271,-89.41275707243902,gun
700 block Rethke Ave.,"700 Rethke Ave, Madison, Wisconsin, 53714",43.10703549111801,-89.33554455449223,knife
1250 McKenna Blvd.,"1250 McKenna Blvd, Madison, Wisconsin, 53719",43.03899586283336,-89.50247631943671,gun
501 State St.,"501 State St, Madison, Wisconsin, 53703",43.07479551067581,-89.39385041909516,knife
10 block W. Mifflin St.,"10 E Mifflin St, Madison, Wisconsin, 53703",43.07572638671585,-89.38503678950669,knife
2701 Atwood Ave.,"2701 Atwood Ave, Madison, Wisconsin, 53704",43.09387553231589,-89.34467314071787,gun
Thackeray Road,"Thackeray Rd, Madison, Wisconsin, 53704",43.13201869665129,-89.36012793729665,gun
Packers Ave./Darwin Rd.,"Packers Ave & Darwin Rd, Madison, Wisconsin, 53704",43.128945,-89.35525799999999,gun
600 block Braxton Place,"600 Braxton Pl, Madison, Wisconsin, 53715",43.06647248395967,-89.39805397375838,knife
118 S. Bedford Street,"118 S Bedford St, Madison, Wisconsin, 53703",43.067483812366646,-89.39067590120598,gun
2920 N. Sherman Ave,"2920 N Sherman Ave, Madison, Wisconsin, 53704",43.126411367615106,-89.36364482150888,gun
2100 block Sunnyside Crescent,"2100 Sunnyside Cres, Madison, Wisconsin, 53704",43.12697025265089,-89.31428680247414,gun
Windigo Trail,"Windigo Trl, Madison, Wisconsin, 53711",43.04166916058241,-89.45570814560276,gun
3600 block Cross St.,"3600 Cross St, Madison, Wisconsin, 53711",43.053198409805134,-89.43820840980514,gun
415 N Lake Street,"415 N Lake St, Madison, Wisconsin, 53715",43.07432960724813,-89.39734294070658,gun
900 block S. Park St.,"900 N Park St, Madison, Wisconsin, 53706",43.07680356617885,-89.40060293483465,gun
Schroeder Rd.,"Schroeder Rd, Madison, Wisconsin, 53711",43.04630577951297,-89.48916080320524,gun
1800 Axel Ave,"1800 Axel Ave, Madison, Wisconsin, 53711",43.034583505536844,-89.45005605089331,gun
5400 Commercial Ave,"5400 Commercial Ave, Madison, Wisconsin, 53704",43.1066685046313,-89.28930057392117,
400 block W. Main St.,"400 E Main St, Madison, Wisconsin, 53703",43.07664296670968,-89.37922363191822,gun
4700 block Cottage Grove Rd.,"4700 Cottage Grove Rd, Madison, Wisconsin, 53716",43.08440825829295,-89.30046767099311,gun
4700 Cottage Grove Rd,"4700 Cottage Grove Rd, Madison, Wisconsin, 53716",43.08440825829295,-89.30046767099311,gun
Starling Lane,"Starling Ln, Madison, Wisconsin, 53704",43.133755723953904,-89.35091100759165,gun
Appleton Rd./Fish Hatchery Rd.,"Appleton Rd & Fish Hatchery Rd, Madison, Wisconsin, 53715",43.051788000000016,-89.39911049999998,knife
300 Block West Mifflin Street,"300 W Mifflin St, Madison, Wisconsin, 53703",43.073442154990424,-89.38835742317133,gun
2500 Block Calypso Road,"2500 Calypso Rd, Madison, Wisconsin, 53704",43.1252640313636,-89.36605909204201,gun
500 block Northport Dr.,"500 Northport Dr, Madison, Wisconsin, 53704",43.14078500988533,-89.39029684561315,gun
204 State St.,"204 State St, Madison, Wisconsin, 53703",43.07474952264971,-89.38828894310116,knife
W. Lakelawn Place,"W Lakelawn Pl, Madison, Wisconsin, 53703",43.07661276321122,-89.39391102513204,gun
2000 block Browning Road,"2000 Browning Rd, Madison, Wisconsin, 53704",43.131135859037606,-89.35653599797679,gun
322 W. Johnson Street,"322 W Johnson St, Madison, Wisconsin, 53703",43.07425710323741,-89.3907589933922,knife
Upham St./North St.,"Upham St & North St, Madison, Wisconsin, 53704",43.10419500000001,-89.35083900000001,gun
State St. at N. Fairchild St.,"State St & N Fairchild St, Madison, Wisconsin, 53703",43.07471100000001,-89.3880405,knife
111 N. Broom St.,"111 N Broom St, Madison, Wisconsin, 53703",43.07255442466376,-89.39040468884545,knife
Coolidge St.,"Coolidge St, Madison, Wisconsin, 53704",43.10921026288846,-89.348458528518,gun
1100 block Morraine View Dr.,"1100 Morraine View Dr, Madison, Wisconsin, 53719",43.04254768195646,-89.50635445718746,gun
100 block State St.,"100 State St, Madison, Wisconsin, 53703",43.07473349321933,-89.387019,knife
2900 block Hoard St.,"2900 Hoard St, Madison, Wisconsin, 53704",43.10521610652741,-89.34298678095577,knife
102 W. Corporate Dr.,"102 W Corporate Dr, Madison, Wisconsin, 53714",43.09856099999999,-89.32161760762257,knife
N. Livingston Street/E. Washington Ave,"N Livingston St & E Washington Ave, Madison, Wisconsin, 53703",43.08102,-89.3750985,gun
4500 Block of Cottage Grove Road,"4500 Cottage Grove Rd, Madison, Wisconsin, 53716",43.08432492660752,-89.30529813808155,gun
614 E. Gorham St.,"614 E Gorham St, Madison, Wisconsin, 53703",43.08157149347914,-89.38213914077518,gun
Pflaum Rd./Monona Dr.,"Pflaum Rd & Monona Dr, Madison, Wisconsin, 53716",43.062156000000016,-89.32615200000001,gun
3700 block Packers Ave.,"3700 Packers Ave, Madison, Wisconsin, 53704",43.13355436946267,-89.3554296880463,gun
E. Mifflin St.,"E Mifflin St, Madison, Wisconsin, 53704",43.099702062356336,-89.35155708352488,knife
900 block Spaight St.,"900 Spaight St, Madison, Wisconsin, 53703",43.0782632469697,-89.36795373439881,gun
600 block E. Washington Ave.,"600 W Washington Ave, Madison, Wisconsin, 53703",43.06886764066506,-89.39255557837102,knife
4501 Verona Road,"4501 Verona Rd, Madison, Wisconsin, 53711",43.03564277710789,-89.45355634260505,gun
S. Whitney Way at Schroeder Road,"Schroeder Rd, Madison, Wisconsin, 53711",43.04630577951297,-89.48916080320524,gun
Dwight Dr.,"Dwight Dr, Madison, Wisconsin, 53704",43.12723249423528,-89.31220259731516,gun
2733 E. Washington Ave,"2733 E Washington Ave, Madison, Wisconsin, 53704",43.10226928500922,-89.34622071104694,gun
3737 E. Washington Ave,"3737 E Washington Ave, Madison, Wisconsin, 53704",43.118138213948,-89.3224737595941,gun
1110 N. Sherman Ave.,"1110 N Sherman Ave, Madison, Wisconsin, 53704",43.112402044434006,-89.36381962262621,gun
4600 block Atticus Way,"4600 Atticus Way, Madison, Wisconsin, 53711",43.033729007950704,-89.45517080693372,gun
603 State St.,"603 State St, Madison, Wisconsin, 53703",43.074818466818726,-89.3959787514571,knife
2100 block Luann Lane,"2100 Luann Ln, Madison, Wisconsin, 53713",43.03280407694104,-89.41656594507461,gun
100 N. Hamilton St.,"100 N Hamilton St, Madison, Wisconsin, 53703",43.07698912101103,-89.38412547157922,gun
3300 block East Washington Ave.,"3300 E Washington Ave, Madison, Wisconsin, 53704",43.110618303798134,-89.3342125052121,gun
1500 block Loftsgordon,"1500 Loftsgordon Ave, Madison, Wisconsin, 53704",43.11625522019261,-89.3576919191782,gun
6400 block Bridge Rd.,"6400 Bridge Rd, Madison, Wisconsin, 53713",43.04940696902339,-89.33769083079069,gun
Packers Ave.,"Packers Ave, Madison, Wisconsin, 53704",43.121978196889884,-89.35511342746113,gun
2100 block of Luann Ln,"2100 Luann Ln, Madison, Wisconsin, 53713",43.03280407694104,-89.41656594507461,gun
7000 block of Raymond Road,"7000 Raymond Rd, Madison, Wisconsin, 53719",43.031769382422574,-89.50203638242256,gun
2929 E Washington Ave,"2929 E Washington Ave, Madison, Wisconsin, 53704",43.10332268356535,-89.34372953023842,gun
Droster Rd.,"Droster Rd, Madison, Wisconsin, 53716",43.078364045266895,-89.28664921363905,gun
E. Johnson St./N. Baldwin St.,"E Johnson St & N Baldwin St, Madison, Wisconsin, 53703",43.08953399999999,-89.369109,gun
Northport Dr.,"Northport Dr, Madison, Wisconsin, 53704",43.15234564234142,-89.40347913825167,gun
2100 Block Luann Lane,"2100 Luann Ln, Madison, Wisconsin, 53713",43.03280407694104,-89.41656594507461,gun
300 block State St.,"300 State St, Madison, Wisconsin, 53703",43.07486184404767,-89.39007602701089,knife
800 block Valley Rd.,"800 Valley Rd, Madison, Wisconsin, 53714",43.087514286198314,-89.29427284829792,gun
700 block of Troy Dr.,"700 Troy Dr, Madison, Wisconsin, 53704",43.133846728613776,-89.38720971681394,gun
"516 South Park Street, Madison, WI","516 S Park St, Madison, Wisconsin, 53715",43.06165149708582,-89.40088558814686,gun
7900 block Tree Lane,"7900 Tree Ln, Madison, Wisconsin, 53717",43.063832761232966,-89.51971382967487,gun
200 block S.Park St.,"200 N Park St, Madison, Wisconsin, 53715",43.07099901747361,-89.4009750458575,knife
3700 block Kipling Dr.,"3700 Kipling Dr, Madison, Wisconsin, 53704",43.133825166503904,-89.35673841316404,gun
800 Block Troy Drive,"800 Troy Dr, Madison, Wisconsin, 53704",43.13382525811043,-89.38379510634195,gun
2500 Calypso Road,"2500 Calypso Rd, Madison, Wisconsin, 53704",43.1252640313636,-89.36605909204201,knife
100 block S. Butler St,"100 N Butler St, Madison, Wisconsin, 53703",43.077589358257015,-89.38242521559503,gun
300 S. Brearly,"300 S Brearly St, Madison, Wisconsin, 53703",43.08139420188284,-89.36889303342298,gun
1800 Block of Fordem Ave,"1800 Fordem Ave, Madison, Wisconsin, 53704",43.09557538777377,-89.36347474799055,gun
2000 Block Baird St,"2000 Baird St, Madison, Wisconsin, 53713",43.04432503153471,-89.39070910670944,gun
N. Orchard St.,"N Orchard St, Madison, Wisconsin, 53715",43.072785,-89.40733875000002,knife
3100 block Churchill Dr.,"3100 Churchill Dr, Madison, Wisconsin, 53713",43.029901891592864,-89.4222778731584,gun
3554 E. Washington Ave,"3554 E Washington Ave, Madison, Wisconsin, 53704",43.115576792688465,-89.32686526146905,gun
2000 block Frisch Rd.,"2000 Frisch Rd, Madison, Wisconsin, 53711",43.03171300802415,-89.49364357215117,gun
North Hancock St,"N Hancock St, Madison, Wisconsin, 53703",43.07883117144121,-89.38221849097874,knife
300 Block North Henry street,"300 N Henry St, Madison, Wisconsin, 53703",43.074771749548944,-89.39009333276941,gun
West Beltline Highway,"W Beltline Hwy, Madison, Wisconsin, 53719",43.046425279012944,-89.47365493699266,gun
8200 block Plaza Drive,"8200 Plaza Dr, Madison, Wisconsin, 53719",43.05671649807578,-89.52291731089625,gun
2100 Atwood Ave.,"2100 Atwood Ave, Madison, Wisconsin, 53704",43.0928190774051,-89.35173990780814,gun
Wheeler Rd.,"Wheeler Rd, Madison, Wisconsin, 53704",43.1483088869682,-89.37357585633883,gun
100 block Langdon St.,"100 Langdon St, Madison, Wisconsin, 53703",43.07800398997411,-89.39081427651989,gun
502 Pflaum Rd.,"502 Pflaum Rd, Madison, Wisconsin, 53716",43.06210286500388,-89.32159270642883,knife
100 block Langdon St.,"100 Langdon St, Madison, Wisconsin, 53703",43.07800398997411,-89.39081427651989,gun
700 block of Pinecrest Dr.,"700 Pinecrest Dr, Madison, Wisconsin, 53714",43.107946208363906,-89.33401265281415,knife
100 block of East Girham,"100 E Gorham St, Madison, Wisconsin, 53703",43.0783981356353,-89.38670602410723,gun
