Address,AddrCoor,Latitude,Longitude
3200 block Snowy Parkway,"3200 Snowy Pkwy, Madison, Wisconsin, 53719",43.015772441038884,-89.51516074042254
2100 block Allied Drive,"2100 Allied Dr, Madison, Wisconsin, 53711",43.031371368445974,-89.4591059469433
500 block State St.,"500 State St, Madison, Wisconsin, 53703",43.07488961770699,-89.39345922318947
417 State St,"417 State St, Madison, Wisconsin, 53703",43.0747685323159,-89.39246875145709
3019 E. Washington Ave.,"3019 E Washington Ave, Madison, Wisconsin, 53704",43.10397280985649,-89.3422364847079
4300 Doncaster Dr,"4300 Doncaster Dr, Madison, Wisconsin, 53711",43.03618838806684,-89.44868888806683
Baird Street @ Center Street,"Baird St & Center St, Madison, Wisconsin, 53713",43.044381,-89.39065049999999
Sunnymeade Ln/N. Rusk Av,"Sunnymeade Ln & N Rusk Ave, Madison, Wisconsin, 53713",43.04199600000001,-89.3841885
1000 Block Moorland Rd,"1000 Moorland Rd, Madison, Wisconsin, 53713",43.03460912955395,-89.3688233460144
7000 block Watts Road,"7000 Watts Rd, Madison, Wisconsin, 53719",43.05023822741243,-89.50328656819958
East Towne Mall,East Towne Mall,43.125440000000026,-89.30646999999999
602 University Avenue (outside of Wando's bar),Wando's,43.073140069969256,-89.39598997446473
119 W. Main Street (Paradise Lounge),Paradise Lounge,43.072539952247816,-89.3848299849963
N. Mills Street,"N Mills St, Madison, Wisconsin, 53715",43.07270393139882,-89.40408692407232
2700 block of Shopko Dr,"2700 Shopko Dr, Madison, Wisconsin, 53704",43.1111077880456,-89.34682735723538
2200 Allied Drive,"2200 Allied Dr, Madison, Wisconsin, 53711",43.02992716256224,-89.45932888813216
Fisher Street near Penn Park,Penn Park,43.042379956142966,-89.39184998600689
5600 block Elder Place,"5600 Elder Pl, Madison, Wisconsin, 53705",43.07127744445657,-89.47867249001668
West Johnson Street (outside of the Nitty Gritty),"W Johnson St, Madison, Wisconsin, 53715",43.072055505612695,-89.39825551075593
500 block East Mifflin Street,"500 E Mifflin St, Madison, Wisconsin, 53703",43.078838926658605,-89.38070439624003
100 Blk of Kennedy Heights,"100 Kennedy Hts, Madison, Wisconsin, 53704",43.14020634498113,-89.38620917195294
5800 block Balsam Road,"5800 Balsam Rd, Madison, Wisconsin, 53711",43.03091501625706,-89.47982823664155
55 S. Gammon Road,"55 S Gammon Rd, Madison, Wisconsin, 53717",43.06637629808415,-89.50248094344788
300 block Engelhart Drive,"300 Engelhart Dr, Madison, Wisconsin, 53713",43.02769693872156,-89.38178861113886
200 block North Frances Street,"200 N Frances St, Madison, Wisconsin, 53703",43.07090952434309,-89.39595701979819
Merryturn Road near St. Albans Ave.,"Merryturn Rd, Madison, Wisconsin, 53714",43.091938777558816,-89.29105376241833
Yellowstone Drive near John Muir Elementary School,John Muir Elementary School,43.067550020629604,-89.49451993060764
