Address,AddrCoor,Latitude,Longitude
2000 block McKenna Blvd.,"2000 McKenna Blvd, Madison, Wisconsin, 53711",43.031671110639394,-89.49699918382863
2222 S. Park St.,"2222 S Park St, Madison, Wisconsin, 53713",43.041483,-89.39413759925536
100 block E. Main St.,"100 W Main St, Madison, Wisconsin, 53703",43.07296305229567,-89.38431603973646
1800 block W. Beltline Highway,"1800 W Beltline Hwy, Madison, Wisconsin, 53713",43.035268317357364,-89.41169513927555
Mount Vernon Ct,"Mount Vernon Ct, Madison, Wisconsin, 53719",43.042850095330216,-89.50181251556597
6200 block Raymond Rd.,"6200 Raymond Rd, Madison, Wisconsin, 53711",43.03201997287331,-89.48891124667054
500 block Troy Dr.,"500 Troy Dr, Madison, Wisconsin, 53704",43.13383887071811,-89.38962906833865
4300 Britta Pkway,"4300 Britta Pkwy, Madison, Wisconsin, 53711",43.03431313810813,-89.4486424074097
1602 W. Beltline Hwy,"1602 W Beltline Hwy, Madison, Wisconsin, 53713",43.03512446883794,-89.40933013627445
4726 East Washington Ave.,"4726 E Washington Ave, Madison, Wisconsin, 53704",43.13246511881799,-89.3026576643485
E. Johnson St.,"E Johnson St, Madison, Wisconsin, 53703",43.084617603744,-89.3759687706339
700 block of Pinecrest Dr,"700 Pinecrest Dr, Madison, Wisconsin, 53714",43.10794620836391,-89.33401265281415
6200 block Raymond Rd.,"6200 Raymond Rd, Madison, Wisconsin, 53711",43.03201997287331,-89.48891124667054
4700 Crescent Rd,"4700 Crescent Rd, Madison, Wisconsin, 53711",43.02493654423376,-89.45862516975171
N Thompson & Hwy 30,"N Thompson Dr & WI-30 E, Madison, Wisconsin, 53714",43.105571999999995,-89.300592
6800 block Park Edge Dr,"6800 Park Edge Dr, Madison, Wisconsin, 53719",43.04208381346266,-89.50101945074144
Sprecher Road and Wyalusing,"Sprecher Rd & Wyalusing Dr, Madison, Wisconsin, 53718",43.08782400000001,-89.2667115
400 West Gilman Street,"400 W Gilman St, Madison, Wisconsin, 53703",43.07482741928983,-89.39347833077154
3000 block of Darbo Drive,"3000 Darbo Dr, Madison, Wisconsin, 53714",43.1035970669437,-89.34085016418408
Lake Street @ Langdon Street,"N Lake St & Langdon St, Madison, Wisconsin, 53706",43.07580899999999,-89.397279
700 block of Bewick,"700 Bewick Dr, Madison, Wisconsin, 53714",43.10672064468167,-89.30365289422029
4600 block Femrite Dr.,"4600 Femrite Dr, Madison, Wisconsin, 53716",43.05150738016292,-89.3041910879403
1400 block Northport Dr.,"1400 Northport Dr, Madison, Wisconsin, 53704",43.134922843679725,-89.37305137670134
4514 Nakoosa Trl,"Nakoosa Trl, Madison, Wisconsin, 53714",43.11006808261261,-89.31067602281537
400 block N. Frances St.,"400 N Frances St, Madison, Wisconsin, 53703",43.07317826673804,-89.39587524006424
1900 block Northport Dr.,"1900 Northport Dr, Madison, Wisconsin, 53704",43.12915142901041,-89.35881612687226
Gammon Rd.,"S Gammon Rd, Madison, Wisconsin, 53719",43.058364499336534,-89.5029286419188
400 E Wilson St,"400 E Wilson St, Madison, Wisconsin, 53703",43.07532924063591,-89.3775117624981
200 block S. Fair Oaks Ave.,"200 N Fair Oaks Ave, Madison, Wisconsin, 53714",43.10164911230568,-89.33113547055466
West Towne Mall,West Towne Mall,43.06016000000005,-89.50782999999996
Tolman Terrace,"Tolman Ter, Madison, Wisconsin, 53711",43.03683520204552,-89.47582094093615
2800 Blk Ashford Ln,"2800 Ashford Ln, Madison, Wisconsin, 53713",43.03377859779032,-89.42488380713093
700 block State St.,"700 State St, Madison, Wisconsin, 53706",43.07496122237517,-89.39743763792767
N. Burberry Dr.,"N Burberry Dr, Madison, Wisconsin, 53719",43.05169270824564,-89.513870675366
2700 block Anderson St.,"2700 Anderson St, Madison, Wisconsin, 53704",43.12121009970872,-89.34582265119307
2400 block Seminole Highway,"2400 Seminole Hwy, Madison, Wisconsin, 53711",43.02967691701769,-89.44634767972751
3400 N Sherman Ave,"3400 N Sherman Ave, Madison, Wisconsin, 53704",43.131209549425314,-89.36358399373158
3500 block of East Washington Ave,"3500 E Washington Ave, Madison, Wisconsin, 53704",43.11453507689412,-89.32851345602734
2300 block Allied Dr.,"2300 Allied Dr, Madison, Wisconsin, 53711",43.02889695353907,-89.45950695342124
2702 E. Washington Ave.,"2702 E Washington Ave, Madison, Wisconsin, 53704",43.102114772981615,-89.34716220012685
N. Sherman Ave.,"N Sherman Ave, Madison, Wisconsin, 53704",43.13636091389316,-89.36331508678823
Silver Rd.,"Silver Rd, Madison, Wisconsin, 53714",43.09402848928948,-89.31828555395394
453 W. Gilman St.,"453 W Gilman St, Madison, Wisconsin, 53703",43.07363445876866,-89.39502500969485
2100 Winnebago St,"2100 Winnebago St, Madison, Wisconsin, 53704",43.09388711714454,-89.35375669363464
3800 Sycamore Ave,"3800 Sycamore Ave, Madison, Wisconsin, 53714",43.11388567157376,-89.31928319734335
700 block Pinecrest Dr.,"700 Pinecrest Dr, Madison, Wisconsin, 53714",43.10794620836391,-89.33401265281415
2900 block Hoard St.,"2900 Hoard St, Madison, Wisconsin, 53704",43.10521610652741,-89.34298678095578
Waite Lane,"Waite Ln, Madison, Wisconsin, 53711",43.047432000000015,-89.45246699999998
1610 Ruskin St.,"1610 Ruskin St, Madison, Wisconsin, 53704",43.11712871273591,-89.36169591113105
2600 Commercial Avenue,"2600 Commercial Ave, Madison, Wisconsin, 53704",43.10687447852606,-89.34901002147393
500 N Frances St,"500 N Frances St, Madison, Wisconsin, 53703",43.07541886705881,-89.3954031612276
John Nolen Dr.,"John Nolen Dr, Madison, Wisconsin, 53715",43.05826072581423,-89.38408681471091
Kedzie St.,"Kedzie St, Madison, Wisconsin, 53704",43.10610222993068,-89.34753002494581
6713 Schroeder Rd.,"6713 Schroeder Rd, Madison, Wisconsin, 53711",43.0462255128402,-89.49894822300767
2000 Fisher St,"2000 Fisher St, Madison, Wisconsin, 53713",43.04436943663422,-89.39190102306554
10 block Goldenrod Lane,"10 Goldenrod Ln, Madison, Wisconsin, 53719",43.05329758920944,-89.51701506737118
1400 block S. Park St.,"1400 S Park St, Madison, Wisconsin, 53715",43.05177894351831,-89.39495633044947
U.S. Highway 151,"US-151, Madison, Wisconsin, 53703",43.077363728131196,-89.37716326817218
200 Block of State Street,"200 State St, Madison, Wisconsin, 53703",43.07479221348826,-89.38811596386077
1100 S Park St,"1100 S Park St, Madison, Wisconsin, 53715",43.05498323055375,-89.39745802195053
3200 Quincy Ave.,"3200 Quincy Ave, Madison, Wisconsin, 53704",43.11047414462752,-89.33766513410237
1820 Wright St.,"1820 Wright St, Madison, Wisconsin, 53704",43.12393894615959,-89.33028854053792
300 S. Bassett St.,"300 S Bassett St, Madison, Wisconsin, 53703",43.06785749163522,-89.38777211045708
3800 block of Goodland Dr.,"3800 Goodland Dr, Madison, Wisconsin, 53704",43.134388691179154,-89.3774663441737
100 block Powers Ave.,"100 Powers Ave, Madison, Wisconsin, 53714",43.10122426852218,-89.33334704152028
4600 block Verona Rd.,"4600 Verona Rd, Madison, Wisconsin, 53711",43.03544827518581,-89.45542311950085
Kipling Drive and Browning Road,"Kipling Dr & Browning Rd, Madison, Wisconsin, 53704",43.13105999999999,-89.3566215
John Nolen Dr.,"John Nolen Dr, Madison, Wisconsin, 53715",43.05826072581423,-89.38408681471091
3100 Maple Valley Dr,"3100 Maple Valley Dr, Madison, Wisconsin, 53719",43.016965329186675,-89.49747047401121
Green Ave.,"Green Ave, Madison, Wisconsin, 53704",43.13942039550003,-89.39776576279286
1900 block of Prairie Road,"1900 Prairie Rd, Madison, Wisconsin, 53711",43.03276139373749,-89.48885091930428
7000 block Flower Lane,"7000 Flower Ln, Madison, Wisconsin, 53717",43.06783294809758,-89.50264790242741
2500 block Monterey Dr.,"2500 Monterey Dr, Madison, Wisconsin, 53704",43.125425321714296,-89.36843557408578
2400 block Brentwood Pkwy,"2400 Brentwood Pkwy, Madison, Wisconsin, 53704",43.1243202276129,-89.36732106728769
1700 Onsgard Rd,"1700 Onsgard Rd, Madison, Wisconsin, 53704",43.121064553476224,-89.32241553730155
1800 Vahlen St.,"1800 Vahlen St, Madison, Wisconsin, 53704",43.122182482002216,-89.36157300982497
600 block State St.,"600 State St, Madison, Wisconsin, 53703",43.07491628872484,-89.39520617485897
Seminole Hwy / Beltline Frontage,"Seminole Hwy & W Beltline Hwy, Madison, Wisconsin, 53711",43.034426999999994,-89.443629
2300 block Fish Hatchery Rd.,"2300 Fish Hatchery Rd, Madison, Wisconsin, 53713",43.03978997296925,-89.40411323659899
100 S Marquette St,"100 S Marquette St, Madison, Wisconsin, 53704",43.09677746882398,-89.34158753170861
4301 East Towne Blvd.,"4301 East Towne Blvd, Madison, Wisconsin, 53704",43.125476218420054,-89.30860531845481
5200 block Brandenburg Way,"5200 Brandenburg Way, Madison, Wisconsin, 53718",43.029022455030194,-89.29138223422844
214 N. Carroll St.,"214 N Carroll St, Madison, Wisconsin, 53703",43.07568469911723,-89.3877695809335
1754 Thierer Rd.,"1754 Thierer Rd, Madison, Wisconsin, 53704",43.122772782936266,-89.31320985071245
Wheeler Rd.,"Wheeler Rd, Madison, Wisconsin, 53704",43.148308886968195,-89.37357585633883
Wheeler Rd.,"Wheeler Rd, Madison, Wisconsin, 53704",43.148308886968195,-89.37357585633883
4102 Commercial Ave.,"4102 Commercial Ave, Madison, Wisconsin, 53714",43.10806553427781,-89.31469245845153
200 block East Bluff,"200 East Bluff, Madison, Wisconsin, 53704",43.13350470430143,-89.36595329569856
2300 block Huxley St.,"2300 Huxley St, Madison, Wisconsin, 53704",43.1231804468341,-89.359584632108
5400 block Camden Rd.,"5400 Camden Rd, Madison, Wisconsin, 53716",43.0607437857349,-89.31155050288552
3000 block of Todd Drive,"3000 Todd Dr, Madison, Wisconsin, 53713",43.03107754486976,-89.42398575501326
500 S. Park St.,"500 S Park St, Madison, Wisconsin, 53715",43.06196292233757,-89.40091750799587
300 block S. Park St.,"300 N Park St, Madison, Wisconsin, 53715",43.072169736321214,-89.40085597644314
4600 block Judy Lane,"4600 Judy Ln, Madison, Wisconsin, 53704",43.14371621032634,-89.3805093985047
N. Wickham Court,"N Wickham Ct, Madison, Wisconsin, 53711",43.03021965307933,-89.49838827067836
802 W. Badger Rd.,"802 W Badger Rd, Madison, Wisconsin, 53713",43.03853350100962,-89.39481836551454
