Address,AddrCoor,Latitude,Longitude
3200 block Progress Rd.,"3200 Progress Rd, Madison, Wisconsin, 53716",43.05258956571393,-89.3042725843955
6100 block Strathmore Lane,"6100 Strathmore Ln, Madison, Wisconsin, 53711",43.04584540040589,-89.48604790040588
5606 Russett Rd.,"5606 Russett Rd, Madison, Wisconsin, 53711",43.033010459460215,-89.47536019747245
210 East Olin Ave,"210 E Olin Ave, Madison, Wisconsin, 53713",43.05221272499824,-89.38058030388386
1100 block of Moorland Road,"1100 Moorland Rd, Madison, Wisconsin, 53713",43.03369941852054,-89.36669975517842
1306 Williamson St,"1306 Williamson St, Madison, Wisconsin, 53703",43.0846374646257,-89.36241813240798
2100 block Taft St.,"2100 Taft St, Madison, Wisconsin, 53713",43.043028476090974,-89.39312056197457
2602 Post Rd.,"2602 Post Rd, Madison, Wisconsin, 53713",43.026578509953744,-89.42133006370815
1100 block Morraine View Dr.,"1100 Morraine View Dr, Madison, Wisconsin, 53719",43.04254768195645,-89.50635445718747
115 W. Doty St.,"115 W Doty St, Madison, Wisconsin, 53703",43.07195282096497,-89.38391388646215
641 West Main Street,"641 W Main St, Madison, Wisconsin, 53703",43.066738217843145,-89.39304414692161
5800 block Dorsett Dr.,"5800 Dorsett Dr, Madison, Wisconsin, 53711",43.038058989810736,-89.48005158749812
5800 block Russett Rd.,"5800 Russett Rd, Madison, Wisconsin, 53711",43.03283624545014,-89.48098283910531
2200 block Brentwood Parkway,"2200 Brentwood Pkwy, Madison, Wisconsin, 53704",43.12255971128867,-89.36736486122611
Mid Town Rd.,"Mid Town Rd, Madison, Wisconsin, 53719",43.03145700000002,-89.52093942132191
Allis Ave.,"Allis Ave, Madison, Wisconsin, 53716",43.071234495639615,-89.31307644839801
4300 Lumley Rd,"4300 Lumley Rd, Madison, Wisconsin, 53711",43.03371300998287,-89.44676775648988
3505 E. Washington Ave.,"3505 E Washington Ave, Madison, Wisconsin, 53704",43.11476403967348,-89.32774307380706
King St. at E. Main St.,"King St & E Main St, Madison, Wisconsin, 53703",43.074666,-89.3821095
Hayes Rd.,"Hayes Rd, Madison, Wisconsin, 53704",43.140956838550586,-89.30037389236705
Ardsley Circle,"Ardsley Cir, Madison, Wisconsin, 53713",43.0324155,-89.4224475
2800 Block of Coolidge St,"2800 Coolidge St, Madison, Wisconsin, 53704",43.10926848159551,-89.3452705184045
800 block of Vernon Ave,"800 Vernon Ave, Madison, Wisconsin, 53714",43.08632079977397,-89.30573507255103
School Rd.,"School Rd, Madison, Wisconsin, 53704",43.14088379721727,-89.38296293499843
Graceland Ave.,"Graceland Ave, Madison, Wisconsin, 53704",43.11667213753471,-89.32853234512815
900 blk Blaine Dr,"900 Blaine Dr, Madison, Wisconsin, 53704",43.13521496801997,-89.38311944531772
201 S. Gammon Rd.,"201 S Gammon Rd, Madison, Wisconsin, 53717",43.06449880821169,-89.5025428772305
W. Beltline Highway,"W Beltline Hwy, Madison, Wisconsin, 53719",43.046425279012944,-89.47365493699266
900 block of S. Park St.,"900 S Park St, Madison, Wisconsin, 53715",43.0579206680421,-89.39979635778158
E. Dayton St.,"E Dayton St, Madison, Wisconsin, 53704",43.102078607341134,-89.34992502112861
4800 block Hayes Rd.,"4800 Hayes Rd, Madison, Wisconsin, 53704",43.13832096324841,-89.30012918499081
4222 E. Washington Ave.,"4222 E Washington Ave, Madison, Wisconsin, 53704",43.12649150848277,-89.31099503416222
McClellan Drive/Kilpatrick Lane,"McClellan Dr & Kilpatrick Ln, Madison, Wisconsin, 53718",43.08544799999999,-89.270829
100 block State St.,"100 State St, Madison, Wisconsin, 53703",43.074733493219334,-89.387019
W. Johnson St.,"W Johnson St, Madison, Wisconsin, 53715",43.072055505612695,-89.39825551075593
700 block Fairmont Ave,"700 Fairmont Ave, Madison, Wisconsin, 53714",43.107835099608856,-89.32694648573083
4600 block Atticus Way,"4600 Atticus Way, Madison, Wisconsin, 53711",43.03372900795071,-89.45517080693374
2301 Commercial Ave.,"2301 Commercial Ave, Madison, Wisconsin, 53704",43.106770499567304,-89.35334895712386
Todd Dr.,"Todd Dr, Madison, Wisconsin, 53713",43.03212875731402,-89.42299144000273
4200 block Lumley Rd,"4200 Lumley Rd, Madison, Wisconsin, 53711",43.03368713412192,-89.44396762200492
300 block Troy Dr.,"300 Troy Dr, Madison, Wisconsin, 53704",43.1338734060748,-89.39507990834193
2900 block of Irvington Way,"2900 Irvington Way, Madison, Wisconsin, 53713",43.025816290425055,-89.42628539390175
1818 Portage Rd.,"1818 Portage Rd, Madison, Wisconsin, 53704",43.12642695989476,-89.31548715782576
4556 Monona Dr.,"4556 Monona Dr, Madison, Wisconsin, 53716",43.07049900000001,-89.32605387852763
4700 block Verona Rd.,"4700 Verona Rd, Madison, Wisconsin, 53711",43.03459406756085,-89.45758065044514
Sunnyside Crescent,"Sunnyside Cres, Madison, Wisconsin, 53704",43.12778400000001,-89.31304824671464
7302 Mineral Point Rd.,"7302 Mineral Point Rd, Madison, Wisconsin, 53717",43.06073149884522,-89.5093816937502
Chicago Ave.,"Chicago Ave, Madison, Wisconsin, 53714",43.10157992073516,-89.33216885453614
300 block Wisconsin Ave.,"300 Wisconsin Ave, Madison, Wisconsin, 53703",43.07683245592978,-89.38712339047493
500 block of Northport Drive,"500 Northport Dr, Madison, Wisconsin, 53704",43.14078500988533,-89.39029684561315
Bettys Lane and Frisch Rd,"Bettys Ln & Frisch Rd, Madison, Wisconsin, 53711",43.03809000000001,-89.492922
1200 block McKenna Blvd.,"1200 McKenna Blvd, Madison, Wisconsin, 53719",43.04023657574652,-89.50495918055897
702 Pflaum Rd,"702 Pflaum Rd, Madison, Wisconsin, 53716",43.06208650894319,-89.31984202553522
6300 block Hammersley Rd.,"6300 Hammersley Rd, Madison, Wisconsin, 53711",43.0391745437449,-89.48988366176532
1907 S. Park Street,"1907 S Park St, Madison, Wisconsin, 53713",43.04516890143381,-89.39394120430143
Tokay Blvd/Charles Lane,"Tokay Blvd & Charles Ln, Madison, Wisconsin, 53711",43.05358799999999,-89.454861
600 block S. Gammon Rd.,"600 N Gammon Rd, Madison, Wisconsin, 53717",43.075160444433614,-89.5025433286245
2601 Shopko Dr.,"2601 Shopko Dr, Madison, Wisconsin, 53704",43.111367936724534,-89.34714661847032
1900 block South Park St.,"1900 S Park St, Madison, Wisconsin, 53713",43.04473213627446,-89.39417610430434
3102 Worthington Ave.,"3102 Worthington Ave, Madison, Wisconsin, 53714",43.10255348384158,-89.33704064348782
5100 block of Great Gray Dr,"5100 Great Gray Dr, Madison, Wisconsin, 53718",43.03658529525269,-89.29473203816356
John Nolen Dr.,"John Nolen Dr, Madison, Wisconsin, 53715",43.05826072581423,-89.38408681471091
4100 Block of Melody Ln,"4100 Melody Ln, Madison, Wisconsin, 53704",43.13073742041916,-89.31347579059344
S. Gammon Rd.,"S Gammon Rd, Madison, Wisconsin, 53719",43.058364499336534,-89.5029286419188
1400 block of Emil Street,"1400 Emil St, Madison, Wisconsin, 53713",43.03672454694762,-89.407082681824
1600 Troy Dr.,"1600 Troy Dr, Madison, Wisconsin, 53704",43.13367529731573,-89.36818780586826
Rieder Rd / Portage Rd,"Rieder Rd & Portage Rd, Madison, Wisconsin, 53704",43.13547900000001,-89.31565350000001
4402 E. Buckeye Rd.,"4402 E Buckeye Rd, Madison, Wisconsin, 53716",43.073260394973566,-89.30825824548448
4300 block Wakefield Street,"4300 Wakefield St, Madison, Wisconsin, 53711",43.05275804311263,-89.44890876564817
3800 block East Washington Avenue,"3800 E Washington Ave, Madison, Wisconsin, 53704",43.11904263270552,-89.3215288654662
6700 block Schroeder Road,"6700 Schroeder Rd, Madison, Wisconsin, 53711",43.046331401027025,-89.49789674864265
5800 block Raymond Road,"5800 Raymond Rd, Madison, Wisconsin, 53711",43.032039382767394,-89.47987649999999
1865 Northport Drive,"1865 Northport Dr, Madison, Wisconsin, 53704",43.12924453654389,-89.35992895289513
E. Gorham St.,"E Gorham St, Madison, Wisconsin, 53703",43.08386956062641,-89.37880473793918
415 N. Lake St.,"415 N Lake St, Madison, Wisconsin, 53715",43.07432960724813,-89.39734294070658
6200 block University Ave.,"6200 University Ave, Middleton, Wisconsin, 53562",43.09019704059415,-89.48653377918544
1000 block North St.,"1000 North St, Madison, Wisconsin, 53704",43.1100675338862,-89.35128654308254
500 Block Northport Drive,"500 Northport Dr, Madison, Wisconsin, 53704",43.14078500988533,-89.39029684561315
700 Rethke Ave.,"700 Rethke Ave, Madison, Wisconsin, 53714",43.10703549111801,-89.33554455449224
Seminole Hwy and Mohawk Dr.,"Seminole Hwy & Mohawk Dr, Madison, Wisconsin, 53711",43.037604000000016,-89.44335
3900 Block of East Washington Avenue,"3900 E Washington Ave, Madison, Wisconsin, 53704",43.120998560707065,-89.3185488926363
Carnwood Road,"Carnwood Rd, Madison, Wisconsin, 53719",43.01973759341488,-89.50269383894663
Troy Drive,"Troy Dr, Madison, Wisconsin, 53704",43.133746682737204,-89.38378761120069
1900 block Pike Drive,"1900 Pike Dr, Madison, Wisconsin, 53713",43.02955313644271,-89.41275707243902
700 block Rethke Ave.,"700 Rethke Ave, Madison, Wisconsin, 53714",43.10703549111801,-89.33554455449224
1250 McKenna Blvd.,"1250 McKenna Blvd, Madison, Wisconsin, 53719",43.03899586283336,-89.5024763194367
501 State St.,"501 State St, Madison, Wisconsin, 53703",43.074795510675806,-89.39385041909516
10 block W. Mifflin St.,"10 E Mifflin St, Madison, Wisconsin, 53703",43.075726386715864,-89.38503678950669
2701 Atwood Ave.,"2701 Atwood Ave, Madison, Wisconsin, 53704",43.09387553231589,-89.34467314071786
Thackeray Road,"Thackeray Rd, Madison, Wisconsin, 53704",43.1320186966513,-89.36012793729665
Packers Ave./Darwin Rd.,"Packers Ave & Darwin Rd, Madison, Wisconsin, 53704",43.128944999999995,-89.355258
600 block Braxton Place,"600 Braxton Pl, Madison, Wisconsin, 53715",43.06647248395967,-89.39805397375837
118 S. Bedford Street,"118 S Bedford St, Madison, Wisconsin, 53703",43.067483812366646,-89.39067590120598
2920 N. Sherman Ave,"2920 N Sherman Ave, Madison, Wisconsin, 53704",43.126411367615106,-89.36364482150887
2100 block Sunnyside Crescent,"2100 Sunnyside Cres, Madison, Wisconsin, 53704",43.126970252650885,-89.31428680247414
Windigo Trail,"Windigo Trl, Madison, Wisconsin, 53711",43.04166916058241,-89.45570814560277
3600 block Cross St.,"3600 Cross St, Madison, Wisconsin, 53711",43.05319840980513,-89.43820840980514
415 N Lake Street,"415 N Lake St, Madison, Wisconsin, 53715",43.07432960724813,-89.39734294070658
900 block S. Park St.,"900 N Park St, Madison, Wisconsin, 53706",43.076803566178846,-89.40060293483465
Schroeder Rd.,"Schroeder Rd, Madison, Wisconsin, 53711",43.04630577951297,-89.48916080320525
1800 Axel Ave,"1800 Axel Ave, Madison, Wisconsin, 53711",43.03458350553684,-89.45005605089331
5400 Commercial Ave,"5400 Commercial Ave, Madison, Wisconsin, 53704",43.1066685046313,-89.28930057392117
400 block W. Main St.,"400 E Main St, Madison, Wisconsin, 53703",43.07664296670968,-89.37922363191822
4700 block Cottage Grove Rd.,"4700 Cottage Grove Rd, Madison, Wisconsin, 53716",43.084408258292946,-89.30046767099313
4700 Cottage Grove Rd,"4700 Cottage Grove Rd, Madison, Wisconsin, 53716",43.084408258292946,-89.30046767099313
Starling Lane,"Starling Ln, Madison, Wisconsin, 53704",43.13375572395391,-89.35091100759165
Appleton Rd./Fish Hatchery Rd.,"Appleton Rd & Fish Hatchery Rd, Madison, Wisconsin, 53715",43.051788000000016,-89.39911049999999
300 Block West Mifflin Street,"300 W Mifflin St, Madison, Wisconsin, 53703",43.07344215499042,-89.38835742317133
2500 Block Calypso Road,"2500 Calypso Rd, Madison, Wisconsin, 53704",43.1252640313636,-89.36605909204201
500 block Northport Dr.,"500 Northport Dr, Madison, Wisconsin, 53704",43.14078500988533,-89.39029684561315
204 State St.,"204 State St, Madison, Wisconsin, 53703",43.0747495226497,-89.38828894310116
W. Lakelawn Place,"W Lakelawn Pl, Madison, Wisconsin, 53703",43.076612763211216,-89.39391102513204
2000 block Browning Road,"2000 Browning Rd, Madison, Wisconsin, 53704",43.131135859037606,-89.3565359979768
322 W. Johnson Street,"322 W Johnson St, Madison, Wisconsin, 53703",43.07425710323741,-89.39075899339221
Upham St./North St.,"Upham St & North St, Madison, Wisconsin, 53704",43.10419500000001,-89.350839
State St. at N. Fairchild St.,"State St & N Fairchild St, Madison, Wisconsin, 53703",43.07471100000001,-89.3880405
111 N. Broom St.,"111 N Broom St, Madison, Wisconsin, 53703",43.07255442466375,-89.39040468884545
Coolidge St.,"Coolidge St, Madison, Wisconsin, 53704",43.10921026288846,-89.34845852851798
1100 block Morraine View Dr.,"1100 Morraine View Dr, Madison, Wisconsin, 53719",43.04254768195645,-89.50635445718747
100 block State St.,"100 State St, Madison, Wisconsin, 53703",43.074733493219334,-89.387019
2900 block Hoard St.,"2900 Hoard St, Madison, Wisconsin, 53704",43.10521610652741,-89.34298678095578
102 W. Corporate Dr.,"102 W Corporate Dr, Madison, Wisconsin, 53714",43.09856099999999,-89.32161760762256
N. Livingston Street/E. Washington Ave,"N Livingston St & E Washington Ave, Madison, Wisconsin, 53703",43.081019999999995,-89.3750985
4500 Block of Cottage Grove Road,"4500 Cottage Grove Rd, Madison, Wisconsin, 53716",43.084324926607515,-89.30529813808154
614 E. Gorham St.,"614 E Gorham St, Madison, Wisconsin, 53703",43.08157149347914,-89.38213914077518
Pflaum Rd./Monona Dr.,"Pflaum Rd & Monona Dr, Madison, Wisconsin, 53716",43.062156000000016,-89.326152
3700 block Packers Ave.,"3700 Packers Ave, Madison, Wisconsin, 53704",43.13355436946267,-89.3554296880463
E. Mifflin St.,"E Mifflin St, Madison, Wisconsin, 53704",43.099702062356336,-89.35155708352487
900 block Spaight St.,"900 Spaight St, Madison, Wisconsin, 53703",43.078263246969705,-89.36795373439882
600 block E. Washington Ave.,"600 W Washington Ave, Madison, Wisconsin, 53703",43.06886764066506,-89.39255557837102
4501 Verona Road,"4501 Verona Rd, Madison, Wisconsin, 53711",43.03564277710788,-89.45355634260507
S. Whitney Way at Schroeder Road,"Schroeder Rd, Madison, Wisconsin, 53711",43.04630577951297,-89.48916080320525
Dwight Dr.,"Dwight Dr, Madison, Wisconsin, 53704",43.12723249423528,-89.31220259731516
2733 E. Washington Ave,"2733 E Washington Ave, Madison, Wisconsin, 53704",43.10226928500923,-89.34622071104693
3737 E. Washington Ave,"3737 E Washington Ave, Madison, Wisconsin, 53704",43.118138213948,-89.32247375959409
1110 N. Sherman Ave.,"1110 N Sherman Ave, Madison, Wisconsin, 53704",43.11240204443401,-89.36381962262621
4600 block Atticus Way,"4600 Atticus Way, Madison, Wisconsin, 53711",43.03372900795071,-89.45517080693374
603 State St.,"603 State St, Madison, Wisconsin, 53703",43.07481846681873,-89.3959787514571
2100 block Luann Lane,"2100 Luann Ln, Madison, Wisconsin, 53713",43.03280407694104,-89.41656594507461
100 N. Hamilton St.,"100 N Hamilton St, Madison, Wisconsin, 53703",43.076989121011025,-89.38412547157924
3300 block East Washington Ave.,"3300 E Washington Ave, Madison, Wisconsin, 53704",43.11061830379813,-89.3342125052121
1500 block Loftsgordon,"1500 Loftsgordon Ave, Madison, Wisconsin, 53704",43.11625522019262,-89.3576919191782
6400 block Bridge Rd.,"6400 Bridge Rd, Madison, Wisconsin, 53713",43.049406969023394,-89.33769083079069
Packers Ave.,"Packers Ave, Madison, Wisconsin, 53704",43.121978196889884,-89.35511342746112
2100 block of Luann Ln,"2100 Luann Ln, Madison, Wisconsin, 53713",43.03280407694104,-89.41656594507461
7000 block of Raymond Road,"7000 Raymond Rd, Madison, Wisconsin, 53719",43.03176938242257,-89.50203638242257
2929 E Washington Ave,"2929 E Washington Ave, Madison, Wisconsin, 53704",43.103322683565345,-89.34372953023842
Droster Rd.,"Droster Rd, Madison, Wisconsin, 53716",43.078364045266895,-89.28664921363904
E. Johnson St./N. Baldwin St.,"E Johnson St & N Baldwin St, Madison, Wisconsin, 53703",43.08953399999999,-89.369109
Northport Dr.,"Northport Dr, Madison, Wisconsin, 53704",43.15234564234142,-89.40347913825167
2100 Block Luann Lane,"2100 Luann Ln, Madison, Wisconsin, 53713",43.03280407694104,-89.41656594507461
300 block State St.,"300 State St, Madison, Wisconsin, 53703",43.07486184404767,-89.3900760270109
800 block Valley Rd.,"800 Valley Rd, Madison, Wisconsin, 53714",43.08751428619831,-89.29427284829792
700 block of Troy Dr.,"700 Troy Dr, Madison, Wisconsin, 53704",43.13384672861377,-89.38720971681394
"516 South Park Street, Madison, WI","516 S Park St, Madison, Wisconsin, 53715",43.06165149708582,-89.40088558814686
7900 block Tree Lane,"7900 Tree Ln, Madison, Wisconsin, 53717",43.06383276123297,-89.51971382967487
200 block S.Park St.,"200 N Park St, Madison, Wisconsin, 53715",43.07099901747361,-89.4009750458575
3700 block Kipling Dr.,"3700 Kipling Dr, Madison, Wisconsin, 53704",43.133825166503904,-89.35673841316405
800 Block Troy Drive,"800 Troy Dr, Madison, Wisconsin, 53704",43.133825258110434,-89.38379510634196
2500 Calypso Road,"2500 Calypso Rd, Madison, Wisconsin, 53704",43.1252640313636,-89.36605909204201
100 block S. Butler St,"100 N Butler St, Madison, Wisconsin, 53703",43.077589358257015,-89.38242521559503
300 S. Brearly,"300 S Brearly St, Madison, Wisconsin, 53703",43.08139420188284,-89.36889303342299
1800 Block of Fordem Ave,"1800 Fordem Ave, Madison, Wisconsin, 53704",43.09557538777377,-89.36347474799055
2000 Block Baird St,"2000 Baird St, Madison, Wisconsin, 53713",43.04432503153471,-89.39070910670944
N. Orchard St.,"N Orchard St, Madison, Wisconsin, 53715",43.072784999999996,-89.40733875000001
3100 block Churchill Dr.,"3100 Churchill Dr, Madison, Wisconsin, 53713",43.02990189159287,-89.4222778731584
3554 E. Washington Ave,"3554 E Washington Ave, Madison, Wisconsin, 53704",43.115576792688465,-89.32686526146907
2000 block Frisch Rd.,"2000 Frisch Rd, Madison, Wisconsin, 53711",43.03171300802415,-89.49364357215116
North Hancock St,"N Hancock St, Madison, Wisconsin, 53703",43.07883117144121,-89.38221849097874
300 Block North Henry street,"300 N Henry St, Madison, Wisconsin, 53703",43.074771749548944,-89.39009333276941
West Beltline Highway,"W Beltline Hwy, Madison, Wisconsin, 53719",43.046425279012944,-89.47365493699266
8200 block Plaza Drive,"8200 Plaza Dr, Madison, Wisconsin, 53719",43.05671649807578,-89.52291731089625
2100 Atwood Ave.,"2100 Atwood Ave, Madison, Wisconsin, 53704",43.0928190774051,-89.35173990780812
Wheeler Rd.,"Wheeler Rd, Madison, Wisconsin, 53704",43.148308886968195,-89.37357585633883
100 block Langdon St.,"100 Langdon St, Madison, Wisconsin, 53703",43.07800398997411,-89.39081427651989
502 Pflaum Rd.,"502 Pflaum Rd, Madison, Wisconsin, 53716",43.06210286500388,-89.32159270642883
100 block Langdon St.,"100 Langdon St, Madison, Wisconsin, 53703",43.07800398997411,-89.39081427651989
700 block of Pinecrest Dr.,"700 Pinecrest Dr, Madison, Wisconsin, 53714",43.10794620836391,-89.33401265281415
100 block of East Girham,"100 E Gorham St, Madison, Wisconsin, 53703",43.0783981356353,-89.38670602410724
