Address,AddrCoor,Latitude,Longitude
3121 Hermina,"3121 Hermina St, Madison, Wisconsin, 53714",43.10126648124545,-89.33651902553522
Sunfish Court,"Sunfish Ct, Madison, Wisconsin, 53713",43.028077327825564,-89.41622046211992
4360 Britta Pkwy,"4360 Britta Pkwy, Madison, Wisconsin, 53711",43.0350575115412,-89.45186841618097
6000 block Hammersley Rd.,"6000 Hammersley Rd, Madison, Wisconsin, 53711",43.039239391964536,-89.48404055570536
700 block S. Gammon Rd.,"700 N Gammon Rd, Madison, Wisconsin, 53717",43.076677458503696,-89.50249562016354
6700 block Schroeder Dr.,"6700 Schroeder Rd, Madison, Wisconsin, 53711",43.046331401027025,-89.49789674864265
4900 block Raymond Rd.,"4900 Raymond Rd, Madison, Wisconsin, 53711",43.03109426934316,-89.4609352137236
1041 Gammon Lane,"1041 Gammon Ln, Madison, Wisconsin, 53719",43.04249170191585,-89.50327047345517
1424 Northport Dr.,"1424 Northport Dr, Madison, Wisconsin, 53704",43.13431563986694,-89.37148837179764
500 block North St.,"500 North St, Madison, Wisconsin, 53704",43.105005931964996,-89.3512870561576
3700 block Kipling Dr.,"3700 Kipling Dr, Madison, Wisconsin, 53704",43.133825166503904,-89.35673841316405
1400 block Frisch Rd.,"1400 Frisch Rd, Madison, Wisconsin, 53711",43.038034509265046,-89.49297657078239
6300 block of Bettys Lane,"6300 Bettys Ln, Madison, Wisconsin, 53711",43.038185721062135,-89.48990504962728
1250 Mckenna Blvd.,"1250 McKenna Blvd, Madison, Wisconsin, 53719",43.03899586283336,-89.5024763194367
1700 Onsgard Road,"1700 Onsgard Rd, Madison, Wisconsin, 53704",43.121064553476224,-89.32241553730155
400 Block Of West Gilman Street,"400 W Gilman St, Madison, Wisconsin, 53703",43.07482741928983,-89.39347833077154
E. Johnson St. @ E. Washington Ave.,"E Johnson St & E Washington Ave, Madison, Wisconsin, 53704",43.1028,-89.34506999999999
1800 block Fordem Ave.,"1800 Fordem Ave, Madison, Wisconsin, 53704",43.09557538777377,-89.36347474799055
1000 block Moorland Rd.,"1000 Moorland Rd, Madison, Wisconsin, 53713",43.03460912955395,-89.3688233460144
1700 block Northport Dr.,"1700 Northport Dr, Madison, Wisconsin, 53704",43.13056105029761,-89.36215007953352
5100 block Great Gray Dr.,"5100 Great Gray Dr, Madison, Wisconsin, 53718",43.03658529525269,-89.29473203816356
500 block W. Mifflin St.,"500 E Mifflin St, Madison, Wisconsin, 53703",43.078838926658605,-89.38070439624003
400 block State St.,"400 State St, Madison, Wisconsin, 53703",43.07487121448731,-89.39180814588359
800 Watson Avenue,"800 Watson Ave, Madison, Wisconsin, 53713",43.028305117763885,-89.3949356249759
McKenna Blvd.,"McKenna Blvd, Madison, Wisconsin, 53719",43.03928855033679,-89.50347682184763
Waunona Woods Court,"Waunona Woods Ct, Madison, Wisconsin, 53713",43.04954531112512,-89.3414901979101
4200 block Lien Rd.,"4200 Lien Rd, Madison, Wisconsin, 53704",43.12118961716506,-89.31135392441023
211 S. Carroll St,"211 S Carroll St, Madison, Wisconsin, 53703",43.07207946658759,-89.3829288812976
1900 block Northport Dr.,"1900 Northport Dr, Madison, Wisconsin, 53704",43.12915142901041,-89.35881612687226
2300 block Columbus Lane,"2300 Columbus Ln, Madison, Wisconsin, 53704",43.129053026321664,-89.30747290344668
4222 E. Washington Ave.,"4222 E Washington Ave, Madison, Wisconsin, 53704",43.12649150848277,-89.31099503416222
300 block Parkwood Lane,"300 Parkwood Ln, Madison, Wisconsin, 53714",43.104470232116924,-89.31109443394968
1148 Morraine View,"1148 Morraine View Dr, Madison, Wisconsin, 53719",43.04167398084143,-89.50600877491485
1625 Northport Dr.,"1625 Northport Dr, Madison, Wisconsin, 53704",43.13266970302644,-89.36828623758493
3700 block Country Grove Dr.,"3700 Country Grove Dr, Madison, Wisconsin, 53719",43.0110984468494,-89.51320946977548
3600 block Kipling Dr.,"3600 Kipling Dr, Madison, Wisconsin, 53704",43.13292427232273,-89.35670778171401
300 block W. Wilson St.,"300 E Wilson St, Madison, Wisconsin, 53703",43.074726419872924,-89.37839238475115
901 S. Gammon Rd.,"901 S Gammon Rd, Madison, Wisconsin, 53719",43.04573009908248,-89.50318109723615
10 block E. Mifflin St.,"10 W Mifflin St, Madison, Wisconsin, 53703",43.07529755955321,-89.38558755248408
100 W. Mifflin St.,"100 W Mifflin St, Madison, Wisconsin, 53703",43.074405791997755,-89.38701503997824
Bartillon Dr.,"Bartillon Dr, Madison, Wisconsin, 53704",43.12815574169802,-89.32294610762584
2900 block E. Washington Ave.,"2900 E Washington Ave, Madison, Wisconsin, 53704",43.10324742604987,-89.34457024259748
1400 block Theresa Ter,"1400 Theresa Ter, Madison, Wisconsin, 53711",43.03805241356789,-89.48988947814662
1700 block Northport Dr,"1700 Northport Dr, Madison, Wisconsin, 53704",43.13056105029761,-89.36215007953352
2600 blk Coolidge St.,"2600 Coolidge St, Madison, Wisconsin, 53704",43.10929459564182,-89.34898215078434
Bettys Lane,"Bettys Ln, Madison, Wisconsin, 53711",43.038092341413034,-89.49239401136268
2601 W. Beltline Highway,"2601 W Beltline Hwy, Madison, Wisconsin, 53713",43.03491054227057,-89.42155191049682
3500 block Lucia Crest,"3500 Lucia Crst, Madison, Wisconsin, 53705",43.07368170178152,-89.44643965755259
2300 block Allied Dr.,"2300 Allied Dr, Madison, Wisconsin, 53711",43.02889695353907,-89.45950695342124
2900 Coho St.,"2900 Coho St, Madison, Wisconsin, 53713",43.029349538144835,-89.41476209869813
100 blk Kennedy Heights,"100 Kennedy Hts, Madison, Wisconsin, 53704",43.14020634498113,-89.38620917195294
802 W. Badger Rd.,"802 W Badger Rd, Madison, Wisconsin, 53713",43.03853350100962,-89.39481836551454
322 W. Gorham St.,"322 W Gorham St, Madison, Wisconsin, 53703",43.074316329736206,-89.3924365587165
Northridge Terrace,"Northridge Ter, Madison, Wisconsin, 53704",43.138376383944305,-89.38719689194502
100 block Oak St.,"100 State St, Madison, Wisconsin, 53703",43.074733493219334,-89.387019
1200 block Jenifer St.,"1200 Jenifer St, Madison, Wisconsin, 53703",43.08266421522745,-89.3634854896947
3000 block Worthington Ave.,"3000 Worthington Ave, Madison, Wisconsin, 53714",43.102655237339555,-89.33988136883299
1700 block Fordem Ave,"1700 Fordem Ave, Madison, Wisconsin, 53704",43.094627225147725,-89.3636003630337
3600 block Milwaukee St.,"3600 Milwaukee St, Madison, Wisconsin, 53714",43.09828846752076,-89.32583148553415
E. Washington Ave.,"E Washington Ave, Madison, Wisconsin, 53703",43.09012075391277,-89.36216852956565
3528 Atwood Ave,"3528 Atwood Ave, Madison, Wisconsin, 53714",43.088815776905406,-89.32849213682272
N. Walbridge Ave.,"N Walbridge Ave, Madison, Wisconsin, 53714",43.10247033364334,-89.31207484126828
4800 block Hayes Rd.,"4800 Hayes Rd, Madison, Wisconsin, 53704",43.13832096324841,-89.30012918499081
4700 block Dutch Mill Rd.,"4700 Dutch Mill Rd, Madison, Wisconsin, 53716",43.049862295305324,-89.30119310794363
Lynchburg Trail,"Lynchburg Trl, Madison, Wisconsin, 53718",43.0780802283609,-89.27470892779569
2000 block Taft St,"2000 Taft St, Madison, Wisconsin, 53713",43.044352067620416,-89.39308514190662
719 W. Badger Rd.,"719 W Badger Rd, Madison, Wisconsin, 53713",43.03845249567218,-89.39294044463038
1100 block Morraine View Dr.,"1100 Morraine View Dr, Madison, Wisconsin, 53719",43.04254768195645,-89.50635445718747
New Washburn Way,"New Washburn Way, Madison, Wisconsin, 53719",43.0454834834872,-89.51123336367183
1400 block Prairie Road,"1400 Prairie Rd, Madison, Wisconsin, 53711",43.037882106700984,-89.48865962843088
6700 block Schroeder Road,"6700 Schroeder Rd, Madison, Wisconsin, 53711",43.046331401027025,-89.49789674864265
900 block W. Badger Rd.,"900 W Badger Rd, Madison, Wisconsin, 53713",43.03861839117115,-89.39741175
