Address,AddrCoor,Latitude,Longitude
N. Wickham Court,"N Wickham Ct, Madison, Wisconsin, 53711",43.03021965307933,-89.49838827067836
1300 Loreen Dr,"1300 Loreen Dr, Madison, Wisconsin, 53711",43.039069855501886,-89.48743740458809
3019 E. Washington Ave.,"3019 E Washington Ave, Madison, Wisconsin, 53704",43.10397280985649,-89.3422364847079
4198 Nakoosa Trail,"4198 Nakoosa Trl, Madison, Wisconsin, 53714",43.10968272811398,-89.31157391392966
Junction Rd,"Junction Rd, Madison, Wisconsin, 53719",43.0605987711821,-89.527401
1700 block Wendy Lane,"1700 Wendy Ln, Madison, Wisconsin, 53716",43.07460151829407,-89.29468522255875
4614 E. Washington Av,"4614 E Washington Ave, Madison, Wisconsin, 53704",43.130025731086434,-89.30609444411078
400 block of N. Thompson Drive,"400 N Thompson Dr, Madison, Wisconsin, 53714",43.104154339583104,-89.3003624096916
5200 block Piccadilly Dr.,"5200 Piccadilly Dr, Madison, Wisconsin, 53714",43.101542139282664,-89.29235621847123
5200 block Trafalger Place,"5200 Trafalger Pl, Madison, Wisconsin, 53714",43.100741339175194,-89.29284676471818
2100 block Leland Dr.,"2100 Leland Dr, Madison, Wisconsin, 53711",43.03078011063966,-89.47980918382837
1000 block N. Sherman Ave.,"1000 Sherman Ave, Madison, Wisconsin, 53703",43.08685637663871,-89.37580294517275
1100 block N. Sherman Ave.,"1100 Sherman Ave, Madison, Wisconsin, 53703",43.088801167905466,-89.37503223275989
6700 Raymond Rd,"6700 Raymond Rd, Madison, Wisconsin, 53719",43.03193954506416,-89.49701070378211
100 W. Mifflin St.,"100 W Mifflin St, Madison, Wisconsin, 53703",43.074405791997755,-89.38701503997824
100 block N. Broom Street,"100 S Broom St, Madison, Wisconsin, 53703",43.07036703836231,-89.38772413270402
600 block East Washington Ave,"600 E Washington Ave, Madison, Wisconsin, 53703",43.07870377528898,-89.37877481781585
100 block of State St,"100 State St, Madison, Wisconsin, 53703",43.074733493219334,-89.387019
State St/Johnson St,"State St & W Johnson St, Madison, Wisconsin, 53703",43.074783000000004,-89.3900025
5700 block of Russett Road,"5700 Russett Rd, Madison, Wisconsin, 53711",43.03307183005276,-89.4770388931459
Marquette St and Union St,"N Marquette St & Union St, Madison, Wisconsin, 53704",43.10072099999999,-89.34156
2822 Ashford Ln,"2822 Ashford Ln, Madison, Wisconsin, 53713",43.033749088522235,-89.42482238138356
322 W. Gorham St,"322 W Gorham St, Madison, Wisconsin, 53703",43.074316329736206,-89.3924365587165
849 Jana Ln,"849 Jana Ln, Madison, Wisconsin, 53704",43.110835658895496,-89.29931141517136
Muirfield Rd/Pagham Dr,"Muir Field Rd & Pagham Dr, Madison, Wisconsin, 53719",43.027812,-89.50644
7100 block of Raymond Rd,"7100 Raymond Rd, Madison, Wisconsin, 53719",43.03122794970297,-89.50698705475804
1500 block Mckenna Blvd.,"1500 McKenna Blvd, Madison, Wisconsin, 53711",43.036843744927914,-89.49798707496981
300 block Wyalusing Dr.,"300 Wyalusing Dr, Madison, Wisconsin, 53718",43.09552985437343,-89.26230857967862
6800 Park Edge Dr.,"6800 Park Edge Dr, Madison, Wisconsin, 53719",43.04208381346266,-89.50101945074144
Dryden Dr,"Dryden Dr, Madison, Wisconsin, 53704",43.13012287184445,-89.35887749051818
714 W. Badger Rd,"714 W Badger Rd, Madison, Wisconsin, 53713",43.038494453257385,-89.39255005536961
2200 Blk of Pike Drive,"2200 Pike Dr, Madison, Wisconsin, 53713",43.029808080333446,-89.41785218991187
1700 block Waunona Way,"1700 Waunona Way, Madison, Wisconsin, 53713",43.049839859310815,-89.34408889399262
439 Grand Canyon Dr.,"439 Grand Canyon Dr, Madison, Wisconsin, 53719",43.058420800998334,-89.49603045123816
300 blk S Paterson St,"300 S Paterson St, Madison, Wisconsin, 53703",43.0801441397773,-89.37069291388516
215 Martin Luther King Jr Blvd,"215 Martin Luther King Jr Blvd, Madison, Wisconsin, 53703",43.07289223206737,-89.38171062317541
1300 block Theresa Terrace,"1300 Theresa Ter, Madison, Wisconsin, 53711",43.03904254234089,-89.48985810276345
4300 block De Volis Parkway,"4300 Devolis Pkwy, Madison, Wisconsin, 53711",43.033582499567316,-89.45140958381903
5700 block Raymond Rd.,"5700 Raymond Rd, Madison, Wisconsin, 53711",43.032031263897366,-89.4769794826862
Raymond Road area,"Raymond Rd, Madison, Wisconsin, 53719",43.02739239906176,-89.51478936197029
Oak Glen Ct,"Oak Glen Ct, Madison, Wisconsin, 53717",43.06689449999999,-89.51946525
6400 block Bettys Lane,"6400 Bettys Ln, Madison, Wisconsin, 53711",43.03817315996632,-89.49184653061239
4000 blk Lori Circle,"4000 Lori Cir, Madison, Wisconsin, 53714",43.092603018711074,-89.31630676511793
601 N. Sixth St.,"601 N 6th St, Madison, Wisconsin, 53704",43.103200139447516,-89.3577429320232
5600 block Raymond Rd.,"5600 Raymond Rd, Madison, Wisconsin, 53711",43.03202766897849,-89.47595532480621
1000 block Mayfair Ave.,"1000 Mayfair Ave, Madison, Wisconsin, 53714",43.11293501545971,-89.32589567383485
500 block Oak St.,"500 State St, Madison, Wisconsin, 53703",43.07488961770699,-89.39345922318947
3500 block Ridgeway Ave.,"3500 Ridgeway Ave, Madison, Wisconsin, 53704",43.11576996737872,-89.32838608442744
Woodstone Dr.,"Woodstone Dr, Madison, Wisconsin, 53719",43.009909856923876,-89.51047418625468
202 S. Park St.,"202 S Park St, Madison, Wisconsin, 53715",43.065367861734984,-89.40092663454277
2703 W Beltline Hwy,"2703 W Beltline Hwy, Madison, Wisconsin, 53713",43.034969495672165,-89.42329259394658
N. Fifth St.,"N 5th St, Madison, Wisconsin, 53704",43.0990641895427,-89.35504337089233
1100 block Petra Place,"1100 Petra Pl, Madison, Wisconsin, 53713",43.037320420513154,-89.40463461262247
2400 block Winnebago St.,"2400 Winnebago St, Madison, Wisconsin, 53704",43.09782839901079,-89.34964323946065
439 Grand Canyon Dr.,"439 Grand Canyon Dr, Madison, Wisconsin, 53719",43.058420800998334,-89.49603045123816
4718 School Road,"4718 School Rd, Madison, Wisconsin, 53704",43.14587319317329,-89.38286663532217
400 N Ingersoll,"400 N Ingersoll St, Madison, Wisconsin, 53703",43.087607590383996,-89.37356596638787
700 block E. Washington Ave.,"700 W Washington Ave, Madison, Wisconsin, 53715",43.06700806856721,-89.39538509202362
800 block Vera Court,"800 Vera Ct, Madison, Wisconsin, 53704",43.13482081005561,-89.38433291340928
500 Blk State Street,"500 State St, Madison, Wisconsin, 53703",43.07488961770699,-89.39345922318947
2100 Block of Packers Ave,"2100 Packers Ave, Madison, Wisconsin, 53704",43.12099605680832,-89.35518109393966
900 Northport Dr.,"900 Northport Dr, Madison, Wisconsin, 53704",43.138191838586636,-89.38296406656757
3300 block Prairie Rd.,"3300 Prairie Rd, Madison, Wisconsin, 53719",43.019017722844055,-89.49569736717203
2703 W. Beltline Highway,"2703 W Beltline Hwy, Madison, Wisconsin, 53713",43.034969495672165,-89.42329259394658
400 block W. Mifflin St.,"400 E Mifflin St, Madison, Wisconsin, 53703",43.078335277448666,-89.381422009862
1300 block Northport Dr.,"1300 Northport Dr, Madison, Wisconsin, 53704",43.13526499028703,-89.37403563735867
2800 E Washington Ave,"2800 E Washington Ave, Madison, Wisconsin, 53704",43.102752013747825,-89.34578270637583
W/B USH 12 east of Park St,"12 Eastpark Ct, Madison, Wisconsin, 53718",43.14811696453148,-89.28756430944127
1045 E. Dayton St.,"1045 E Dayton St, Madison, Wisconsin, 53703",43.085634571441126,-89.37262469216367
602 University Ave,"602 University Ave, Madison, Wisconsin, 53715",43.07315044604402,-89.39598780391252
1200 block Gilbert Rd.,"1200 Gilbert Rd, Madison, Wisconsin, 53711",43.040895706546436,-89.47344578866456
N. Stoughton Rd.,"N Stoughton Rd, Madison, Wisconsin, 53704",43.15929269370964,-89.32481752641515
Ten block of Kanazawa Cir.,"Kanazawa Cir, Madison, Wisconsin, 53718",43.027285107503104,-89.29094150933167
5602 Tokay Blvd,"5602 Tokay Blvd, Madison, Wisconsin, 53719",43.053561511541204,-89.47545244463038
Wright St. at Anderson St.,"Wright St & Anderson St, Madison, Wisconsin, 53704",43.12013400000001,-89.3304495
Kanazawa Circle,"Kanazawa Cir, Madison, Wisconsin, 53718",43.027285107503104,-89.29094150933167
711 S. Gammon Rd,"711 S Gammon Rd, Madison, Wisconsin, 53719",43.04907,-89.50303293998637
453 S. Gammon Rd,"453 S Gammon Rd, Madison, Wisconsin, 53719",43.05707932944776,-89.50274142238472
100 block W. Mifflin St.,"100 E Mifflin St, Madison, Wisconsin, 53703",43.07658043971765,-89.38404256028234
E Washington Ave and Annamark Dr,"E Washington Ave & Annamark Dr, Madison, Wisconsin, 53704",43.133039999999994,-89.3003805
1100 block Morraine View Dr.,"1100 Morraine View Dr, Madison, Wisconsin, 53719",43.04254768195645,-89.50635445718747
1700 block Sheridan Dr.,"1700 Sheridan Dr, Madison, Wisconsin, 53704",43.117777547716116,-89.3678527067698
400 block of W. Wilson Street,"400 W Wilson St, Madison, Wisconsin, 53703",43.06926790784873,-89.38613776187893
East Towne Mall,East Towne Mall,43.125440000000026,-89.30646999999999
S. Stoughton Rd.,"S Stoughton Rd, Madison, Wisconsin, 53716",43.0482294588957,-89.30811592506159
Shopko Drlve,Shopko,43.06054997994744,-89.51054997446471
200 Block Swanton Road,"200 Swanton Rd, Madison, Wisconsin, 53714",43.10238845553214,-89.30160642327694
4500 Block Verona Road,"4500 Verona Rd, Madison, Wisconsin, 53711",43.037157565496535,-89.45457007068705
1300 block Ruskin Street,"1300 Ruskin St, Madison, Wisconsin, 53704",43.11428819414785,-89.36149738967816
