Address,AddrCoor,Latitude,Longitude
4500 block Verona Rd,"4500 Verona Rd, Madison, Wisconsin, 53711",43.037157565496535,-89.45457007068705
4500 block of Stein Ave,"4500 Stein Ave, Madison, Wisconsin, 53714",43.10248102993136,-89.30551370319104
603 State St.,"603 State St, Madison, Wisconsin, 53703",43.07481846681873,-89.3959787514571
100 block State St.,"100 State St, Madison, Wisconsin, 53703",43.074733493219334,-89.387019
900 block S. Gammon Rd.,"900 N Gammon Rd, Madison, Wisconsin, 53717",43.08012465101374,-89.5024054230596
2900 Todd Drive,"2900 Todd Dr, Madison, Wisconsin, 53713",43.0332960122634,-89.42301053430602
1300 block Fish Hatchery Rd,"1300 Fish Hatchery Rd, Madison, Wisconsin, 53715",43.05301036941913,-89.39909743536785
700 block N. Meadow Lane,"700 N Meadow Ln, Madison, Wisconsin, 53705",43.07313880905332,-89.45002728014823
5800 block Russett Rd.,"5800 Russett Rd, Madison, Wisconsin, 53711",43.03283624545014,-89.48098283910531
Northport Dr.,"Northport Dr, Madison, Wisconsin, 53704",43.15234564234142,-89.40347913825167
1200 block McKenna Blvd.,"1200 McKenna Blvd, Madison, Wisconsin, 53719",43.04023657574652,-89.50495918055897
East Towne Mall,East Towne Mall,43.125440000000026,-89.30646999999999
4800 block Lovell Lane,"4800 Lovell Ln, Madison, Wisconsin, 53711",43.026870656476696,-89.45984147462187
702 Pflaum Rd,"702 Pflaum Rd, Madison, Wisconsin, 53716",43.06208650894319,-89.31984202553522
515 S. Park Street,"515 S Park St, Madison, Wisconsin, 53715",43.061527424923554,-89.40067246292358
2900 block Union St.,"2900 Union St, Madison, Wisconsin, 53704",43.100797872457086,-89.34147998989162
5702 Raymond Rd.,"5702 Raymond Rd, Madison, Wisconsin, 53711",43.03198552322662,-89.47736163918864
600 block W. Wilson St.,"600 E Wilson St, Madison, Wisconsin, 53703",43.07623890703431,-89.37618592093989
2100 block of Leland Dr,"2100 Leland Dr, Madison, Wisconsin, 53711",43.03078011063966,-89.47980918382837
N. Stoughton Rd.,"N Stoughton Rd, Madison, Wisconsin, 53704",43.15929269370964,-89.32481752641515
2100 Pike Dr,"2100 Pike Dr, Madison, Wisconsin, 53713",43.02950454731968,-89.41691935967388
600 block University Ave.,"600 University Ave, Madison, Wisconsin, 53715",43.07319806181074,-89.39589774318647
3100 block Webb Ave.,"3100 Webb Ave, Madison, Wisconsin, 53714",43.10470389348262,-89.33774049971001
N. Frances St.,"N Frances St, Madison, Wisconsin, 53703",43.076213922637066,-89.39531971418336
2900 Coho St.,"2900 Coho St, Madison, Wisconsin, 53713",43.029349538144835,-89.41476209869813
Aberg Ave/Packers Ave,"Aberg Ave & Packers Ave, Madison, Wisconsin, 53704",43.113375,-89.35443000000001
6700 Schroeder Rd,"6700 Schroeder Rd, Madison, Wisconsin, 53711",43.046331401027025,-89.49789674864265
Bram St.,"Bram St, Madison, Wisconsin, 53713",43.04567118524385,-89.3894247245099
1900 block Windom Way,"1900 Windom Way, Madison, Wisconsin, 53704",43.126645142036644,-89.3599067607083
500 block State St.,"500 State St, Madison, Wisconsin, 53703",43.07488961770699,-89.39345922318947
2900 block Coho St.,"2900 Coho St, Madison, Wisconsin, 53713",43.029349538144835,-89.41476209869813
3500 block Ridgeway Ave.,"3500 Ridgeway Ave, Madison, Wisconsin, 53704",43.11576996737872,-89.32838608442744
4700 Dutch Mill Rd,"4700 Dutch Mill Rd, Madison, Wisconsin, 53716",43.049862295305324,-89.30119310794363
439 Grand Canyon Dr,"439 Grand Canyon Dr, Madison, Wisconsin, 53719",43.058420800998334,-89.49603045123816
200 block Swanton Rd,"200 Swanton Rd, Madison, Wisconsin, 53714",43.10238845553214,-89.30160642327694
900 Blk North Thompson Dr,"900 N Thompson Dr, Madison, Wisconsin, 53704",43.11135560296216,-89.29627405167855
3100 block Worthington Ave,"3100 Worthington Ave, Madison, Wisconsin, 53714",43.10264176288882,-89.33781148188187
5800 Raymond Rd,"5800 Raymond Rd, Madison, Wisconsin, 53711",43.032039382767394,-89.47987649999999
6323 Woodington Way,"6323 Woodington Way, Madison, Wisconsin, 53711",43.04090659665922,-89.4900487550351
Regent St and Park St,"Regent St & N Park St, Madison, Wisconsin, 53715",43.06767300000001,-89.401068
5441 High Crossing Blvd.,"5441 High Crossing Blvd, Madison, Wisconsin, 53718",43.141879333025756,-89.28522942806887
1250 McKenna Blvd.,"1250 McKenna Blvd, Madison, Wisconsin, 53719",43.03899586283336,-89.5024763194367
West Beltline Highway,"W Beltline Hwy, Madison, Wisconsin, 53719",43.046425279012944,-89.47365493699266
102 West Corporate Drive,"102 W Corporate Dr, Madison, Wisconsin, 53714",43.09856099999999,-89.32161760762256
100 block Craig Ave,"100 Craig Ave, Madison, Wisconsin, 53705",43.07596297446477,-89.47186400028846
State St.,"State St, Madison, Wisconsin, 53706",43.07489100000001,-89.3989912073749
Pilgrim Rd. Homestead Rd,"Homestead Rd, Madison, Wisconsin, 53711",43.024418541129926,-89.49559616862592
Horned Owl Court,"Horned Owl Ct, Madison, Wisconsin, 53718",43.03729799999999,-89.29440224999999
Brompton Circle,"Brompton Cir, Madison, Wisconsin, 53711",43.029967500000005,-89.4932685
6202 Schroeder Rd.,"6202 Schroeder Rd, Madison, Wisconsin, 53711",43.04635346436587,-89.48711814210283
3000 E Washington Ave,"3000 E Washington Ave, Madison, Wisconsin, 53704",43.10385960382309,-89.34308214288689
Greenwich Dr.,"Greenwich Dr, Madison, Wisconsin, 53711",43.04452993361685,-89.48647847891905
3500 block E. Washington Ave.,"3500 E Washington Ave, Madison, Wisconsin, 53704",43.11453507689412,-89.32851345602734
2703 W Beltline Hwy,"2703 W Beltline Hwy, Madison, Wisconsin, 53713",43.034969495672165,-89.42329259394658
300 Bl Swanton Rd,"300 Swanton Rd, Madison, Wisconsin, 53714",43.10362371760565,-89.30153620462848
N. Seventh St.,"N 7th St, Madison, Wisconsin, 53704",43.10140030705141,-89.35218238256886
2900 Bl Todd Dr,"2900 Todd Dr, Madison, Wisconsin, 53713",43.0332960122634,-89.42301053430602
Todd Drive,"Todd Dr, Madison, Wisconsin, 53713",43.03212875731402,-89.42299144000273
Regent St.,"Regent St, Madison, Wisconsin, 53715",43.06766477548309,-89.3993031505724
Hauk St @ Marquette St,"Hauk St & N Marquette St, Madison, Wisconsin, 53704",43.10298,-89.341452
2222 E. Washington Ave.,"2222 E Washington Ave, Madison, Wisconsin, 53704",43.096742018407845,-89.35346780154566
1423 Northport Dr.,"1423 Northport Dr, Madison, Wisconsin, 53704",43.13404749818233,-89.37146872260365
2200 block Carling Dr.,"2200 Carling Dr, Madison, Wisconsin, 53711",43.02979189209939,-89.46123039139874
30 Ash St.,"30 Ash St, Madison, Wisconsin, 53726",43.06904153647083,-89.4255690949266
400 block Algoma St.,"400 Algoma St, Madison, Wisconsin, 53704",43.10465435556823,-89.34429653335232
2100 block Allied Dr.,"2100 Allied Dr, Madison, Wisconsin, 53711",43.031371368445974,-89.4591059469433
415 N. Lake St.,"415 N Lake St, Madison, Wisconsin, 53715",43.07432960724813,-89.39734294070658
700 block N. Oak St.,"700 Oak St, Madison, Wisconsin, 53704",43.10597207863694,-89.34305777428011
3500 block Graceland Ave.,"3500 Graceland Ave, Madison, Wisconsin, 53704",43.11675658130659,-89.32853131491872
1800 block Windom Way,"1800 Windom Way, Madison, Wisconsin, 53704",43.12668230471027,-89.36230183032725
2300 block Allied Drive,"2300 Allied Dr, Madison, Wisconsin, 53711",43.02889695353907,-89.45950695342124
2000 Block McKenna Blvd,"2000 McKenna Blvd, Madison, Wisconsin, 53711",43.031671110639394,-89.49699918382863
1500 block Troy Dr.,"1500 Troy Dr, Madison, Wisconsin, 53704",43.13444460782504,-89.37080289901388
500 Northport Dr,"500 Northport Dr, Madison, Wisconsin, 53704",43.14078500988533,-89.39029684561315
3500 E Washington Ave,"3500 E Washington Ave, Madison, Wisconsin, 53704",43.11453507689412,-89.32851345602734
2300 Monterey Dr,"2300 Monterey Dr, Madison, Wisconsin, 53704",43.124118425047364,-89.36852521681745
2200 block Allied Dr.,"2200 Allied Dr, Madison, Wisconsin, 53711",43.02992716256224,-89.45932888813216
5400 block Hammersley Rd.,"5400 Hammersley Rd, Madison, Wisconsin, 53711",43.03920039827312,-89.47130659272882
2500 block Brentwood Parkway,"2500 Brentwood Pkwy, Madison, Wisconsin, 53704",43.12520048577502,-89.36729917031849
Green Ridge Dr,"Green Ridge Dr, Madison, Wisconsin, 53704",43.13246386700374,-89.31440885554893
211 S Carroll St,"211 S Carroll St, Madison, Wisconsin, 53703",43.07207946658759,-89.3829288812976
800 Troy Dr,"800 Troy Dr, Madison, Wisconsin, 53704",43.133825258110434,-89.38379510634196
5100 Milwaukee St,"5100 Milwaukee St, Madison, Wisconsin, 53714",43.09902983049299,-89.29450560508609
1100 Moorland Rd,"1100 Moorland Rd, Madison, Wisconsin, 53713",43.03369941852054,-89.36669975517842
100 block Kennedy Heights,"100 Kennedy Hts, Madison, Wisconsin, 53704",43.14020634498113,-89.38620917195294
Fieldwood Road,"Fieldwood Rd, Madison, Wisconsin, 53718",43.16325893974307,-89.28946610727792
4100 block Hanover St.,"4100 Hanover St, Madison, Wisconsin, 53704",43.1373370420215,-89.36815754416287
Claremont Lane,"Claremont Ln, Madison, Wisconsin, 53704",43.143834624410246,-89.3871518207521
3019 E. Washington Ave.,"3019 E Washington Ave, Madison, Wisconsin, 53704",43.10397280985649,-89.3422364847079
W. Johnson St.,"W Johnson St, Madison, Wisconsin, 53715",43.072055505612695,-89.39825551075593
1000 block Forester Dr,"1000 Forster Dr, Madison, Wisconsin, 53704",43.130737788484275,-89.38001869058607
3000 Block Darbo Drive,"3000 Darbo Dr, Madison, Wisconsin, 53714",43.1035970669437,-89.34085016418408
5100 Blk Great Gray,"5100 Great Gray Dr, Madison, Wisconsin, 53718",43.03658529525269,-89.29473203816356
900 block Magnolia Lane,"900 Magnolia Ln, Madison, Wisconsin, 53713",43.039456372650164,-89.3974058883339
15 N. Prospect Ave.,"15 N Prospect Ave, Madison, Wisconsin, 53726",43.06851699861502,-89.42116388631791
1800 block Fordem Ave.,"1800 Fordem Ave, Madison, Wisconsin, 53704",43.09557538777377,-89.36347474799055
100 block E. Gilman St.,"100 W Gilman St, Madison, Wisconsin, 53703",43.077346649674745,-89.38995472947599
4400 block Pflaum Rd.,"4400 Pflaum Rd, Madison, Wisconsin, 53716",43.06239779813332,-89.3084710018012
5800 block Balsam Rd.,"5800 Balsam Rd, Madison, Wisconsin, 53711",43.03091501625706,-89.47982823664155
West Beltline Highway,"W Beltline Hwy, Madison, Wisconsin, 53719",43.046425279012944,-89.47365493699266
4300 block Britta Dr.,"4300 Britta Dr, Madison, Wisconsin, 53711",43.03464846768411,-89.45116950173076
2200 block Carling Dr.,"2200 Carling Dr, Madison, Wisconsin, 53711",43.02979189209939,-89.46123039139874
Fourth St.,"N 4th St, Madison, Wisconsin, 53704",43.09733787771196,-89.35585404754703
200 (block) W. Gilman St.,"200 E Gilman St, Madison, Wisconsin, 53703",43.08005825055887,-89.38609875940499
N. Walbridge Ave.,"N Walbridge Ave, Madison, Wisconsin, 53714",43.10247033364334,-89.31207484126828
3200 Ridgeway Ave(block),"3200 Ridgeway Ave, Madison, Wisconsin, 53704",43.109844086741234,-89.33686451935836
Tanager Trl/Riva Rd,"Tanager Trl & Riva Rd, Madison, Wisconsin, 53711",43.02998100000001,-89.484336
